,draw,location_id,value,location_name
1096,draw_96,214,0.092483874,Nigeria
1097,draw_97,214,0.081612289,Nigeria
1098,draw_98,214,0.081094211,Nigeria
1099,draw_99,214,0.160164986,Nigeria
1100,draw_100,214,0.099270606,Nigeria
1101,draw_101,214,0.117897387,Nigeria
1102,draw_102,214,0.101332194,Nigeria
1103,draw_103,214,0.163164298,Nigeria
1104,draw_104,214,0.163272477,Nigeria
1105,draw_105,214,0.116483781,Nigeria
1106,draw_106,214,0.104590367,Nigeria
1107,draw_107,214,0.104118775,Nigeria
1108,draw_108,214,0.15297424,Nigeria
1109,draw_109,214,0.16006626,Nigeria
1110,draw_110,214,0.168655665,Nigeria
1111,draw_111,214,0.116559128,Nigeria
1112,draw_112,214,0.103074742,Nigeria
1113,draw_113,214,0.099374097,Nigeria
1114,draw_114,214,0.121248667,Nigeria
1115,draw_115,214,0.097187032,Nigeria
1116,draw_116,214,0.128189421,Nigeria
1117,draw_117,214,0.082808759,Nigeria
1118,draw_118,214,0.156564418,Nigeria
1119,draw_119,214,0.102416386,Nigeria
1120,draw_120,214,0.107318641,Nigeria
1121,draw_121,214,0.192472706,Nigeria
1122,draw_122,214,0.077751197,Nigeria
1123,draw_123,214,0.169134889,Nigeria
1124,draw_124,214,0.136017159,Nigeria
1125,draw_125,214,0.116286789,Nigeria
1126,draw_126,214,0.145017678,Nigeria
1127,draw_127,214,0.096978473,Nigeria
1128,draw_128,214,0.036299368,Nigeria
1129,draw_129,214,0.116332514,Nigeria
1130,draw_130,214,0.103957266,Nigeria
1131,draw_131,214,0.082650793,Nigeria
1132,draw_132,214,0.121096186,Nigeria
1133,draw_133,214,0.155300909,Nigeria
1134,draw_134,214,0.081081345,Nigeria
1135,draw_135,214,0.137016387,Nigeria
1136,draw_136,214,0.033136015,Nigeria
1137,draw_137,214,0.15054463,Nigeria
1138,draw_138,214,0.094138287,Nigeria
1139,draw_139,214,0.099733867,Nigeria
1140,draw_140,214,0.108703916,Nigeria
1141,draw_141,214,0.100588485,Nigeria
1142,draw_142,214,0.082134403,Nigeria
1143,draw_143,214,0.082771939,Nigeria
1144,draw_144,214,0.088026592,Nigeria
1145,draw_145,214,0.061695742,Nigeria
1146,draw_146,214,0.09053838,Nigeria
1147,draw_147,214,0.077555583,Nigeria
1148,draw_148,214,0.092971719,Nigeria
1149,draw_149,214,0.021952421,Nigeria
1150,draw_150,214,0.130012659,Nigeria
1151,draw_151,214,0.083620004,Nigeria
1152,draw_152,214,0.100476,Nigeria
1153,draw_153,214,0.110554643,Nigeria
1154,draw_154,214,0.088864638,Nigeria
1155,draw_155,214,0.138766179,Nigeria
1156,draw_156,214,0.11315731,Nigeria
1157,draw_157,214,0.103207419,Nigeria
1158,draw_158,214,0.120908341,Nigeria
1159,draw_159,214,0.104296337,Nigeria
1160,draw_160,214,0.090855271,Nigeria
1161,draw_161,214,0.090543181,Nigeria
1162,draw_162,214,0.080270378,Nigeria
1163,draw_163,214,0.122765844,Nigeria
1164,draw_164,214,0.094352738,Nigeria
1165,draw_165,214,0.112696468,Nigeria
1166,draw_166,214,0.106573696,Nigeria
1167,draw_167,214,0.136309816,Nigeria
1168,draw_168,214,0.100705883,Nigeria
1169,draw_169,214,0.137532723,Nigeria
1170,draw_170,214,0.075897541,Nigeria
1171,draw_171,214,0.08533076,Nigeria
1172,draw_172,214,0.079331028,Nigeria
1173,draw_173,214,0.090595754,Nigeria
1174,draw_174,214,0.109133387,Nigeria
1175,draw_175,214,0.112710163,Nigeria
1176,draw_176,214,0.138738736,Nigeria
1177,draw_177,214,0.160303756,Nigeria
1178,draw_178,214,0.139465798,Nigeria
1179,draw_179,214,0.112619192,Nigeria
1180,draw_180,214,0.163471376,Nigeria
1181,draw_181,214,0.178935301,Nigeria
1182,draw_182,214,0.083655686,Nigeria
1183,draw_183,214,0.10001256,Nigeria
1184,draw_184,214,0.133777468,Nigeria
1185,draw_185,214,0.110948186,Nigeria
1186,draw_186,214,0.106342695,Nigeria
1187,draw_187,214,0.085812101,Nigeria
1188,draw_188,214,0.090036261,Nigeria
1189,draw_189,214,0.084814654,Nigeria
1190,draw_190,214,0.191902071,Nigeria
1191,draw_191,214,0.068217807,Nigeria
1192,draw_192,214,0.123712032,Nigeria
1193,draw_193,214,0.104477144,Nigeria
1194,draw_194,214,0.132133867,Nigeria
1195,draw_195,214,0.096470221,Nigeria
1196,draw_196,214,0.067950043,Nigeria
1197,draw_197,214,0.130024407,Nigeria
1198,draw_198,214,0.10437251,Nigeria
1199,draw_199,214,0.142030684,Nigeria
1200,draw_200,214,0.158653377,Nigeria
1201,draw_201,214,0.195456601,Nigeria
1202,draw_202,214,0.064941718,Nigeria
1203,draw_203,214,0.06071201,Nigeria
1204,draw_204,214,0.097487107,Nigeria
1205,draw_205,214,0.129802731,Nigeria
1206,draw_206,214,0.110596325,Nigeria
1207,draw_207,214,0.116256967,Nigeria
1208,draw_208,214,0.069538707,Nigeria
1209,draw_209,214,0.138136281,Nigeria
1210,draw_210,214,0.052952837,Nigeria
1211,draw_211,214,0.151386309,Nigeria
1212,draw_212,214,0.094348245,Nigeria
1213,draw_213,214,0.146086805,Nigeria
1214,draw_214,214,0.100073757,Nigeria
1215,draw_215,214,0.124961139,Nigeria
1216,draw_216,214,0.13940576,Nigeria
1217,draw_217,214,0.080742432,Nigeria
1218,draw_218,214,0.154969806,Nigeria
1219,draw_219,214,0.132264127,Nigeria
1220,draw_220,214,0.075584668,Nigeria
1221,draw_221,214,0.077827244,Nigeria
1222,draw_222,214,0.14573496,Nigeria
1223,draw_223,214,0.062227288,Nigeria
1224,draw_224,214,0.173978762,Nigeria
1225,draw_225,214,0.082557647,Nigeria
1226,draw_226,214,0.051745913,Nigeria
1227,draw_227,214,0.169088704,Nigeria
1228,draw_228,214,0.12703734,Nigeria
1229,draw_229,214,0.102374167,Nigeria
1230,draw_230,214,0.088184789,Nigeria
1231,draw_231,214,0.130185684,Nigeria
1232,draw_232,214,0.107388029,Nigeria
1233,draw_233,214,0.102702479,Nigeria
1234,draw_234,214,0.106419166,Nigeria
1235,draw_235,214,0.074414877,Nigeria
1236,draw_236,214,0.085999005,Nigeria
1237,draw_237,214,0.114122696,Nigeria
1238,draw_238,214,0.125940249,Nigeria
1239,draw_239,214,0.127941763,Nigeria
1240,draw_240,214,0.143599517,Nigeria
1241,draw_241,214,0.098874602,Nigeria
1242,draw_242,214,0.091173364,Nigeria
1243,draw_243,214,0.110228839,Nigeria
1244,draw_244,214,0.099895607,Nigeria
1245,draw_245,214,0.057192955,Nigeria
1246,draw_246,214,0.090634704,Nigeria
1247,draw_247,214,0.082033435,Nigeria
1248,draw_248,214,0.107826097,Nigeria
1249,draw_249,214,0.178888038,Nigeria
1250,draw_250,214,0.130363582,Nigeria
1251,draw_251,214,0.085947257,Nigeria
1252,draw_252,214,0.197200838,Nigeria
1253,draw_253,214,0.126556301,Nigeria
1254,draw_254,214,0.148205389,Nigeria
1255,draw_255,214,0.143055574,Nigeria
1256,draw_256,214,0.124609636,Nigeria
1257,draw_257,214,0.110265765,Nigeria
1258,draw_258,214,0.14764081,Nigeria
1259,draw_259,214,0.120883645,Nigeria
1260,draw_260,214,0.106625214,Nigeria
1261,draw_261,214,0.101481051,Nigeria
1262,draw_262,214,0.094685281,Nigeria
1263,draw_263,214,0.088940401,Nigeria
1264,draw_264,214,0.127014809,Nigeria
1265,draw_265,214,0.110555152,Nigeria
1266,draw_266,214,0.072292043,Nigeria
1267,draw_267,214,0.07888727,Nigeria
1268,draw_268,214,0.098811789,Nigeria
1269,draw_269,214,0.161447025,Nigeria
1270,draw_270,214,0.046353349,Nigeria
1271,draw_271,214,0.136481798,Nigeria
1272,draw_272,214,0.055993865,Nigeria
1273,draw_273,214,0.11926477,Nigeria
1274,draw_274,214,0.12423141,Nigeria
1275,draw_275,214,0.022997686,Nigeria
1276,draw_276,214,0.122164421,Nigeria
1277,draw_277,214,0.120270218,Nigeria
1278,draw_278,214,0.097219108,Nigeria
1279,draw_279,214,0.131100163,Nigeria
1280,draw_280,214,0.078997315,Nigeria
1281,draw_281,214,0.124468673,Nigeria
1282,draw_282,214,0.063609292,Nigeria
1283,draw_283,214,0.103585425,Nigeria
1284,draw_284,214,0.118163211,Nigeria
1285,draw_285,214,0.122648114,Nigeria
1286,draw_286,214,0.15770026,Nigeria
1287,draw_287,214,0.073337465,Nigeria
1288,draw_288,214,0.104886448,Nigeria
1289,draw_289,214,0.080916064,Nigeria
1290,draw_290,214,0.099086453,Nigeria
1291,draw_291,214,0.059037277,Nigeria
1292,draw_292,214,0.089506379,Nigeria
1293,draw_293,214,0.096824616,Nigeria
1294,draw_294,214,0.078859774,Nigeria
1295,draw_295,214,0.163617897,Nigeria
1296,draw_296,214,0.072867528,Nigeria
1297,draw_297,214,0.081232344,Nigeria
1298,draw_298,214,0.116189777,Nigeria
1299,draw_299,214,0.123153489,Nigeria
1300,draw_300,214,0.079078882,Nigeria
1301,draw_301,214,0.148239658,Nigeria
1302,draw_302,214,0.074588019,Nigeria
1303,draw_303,214,0.098147827,Nigeria
1304,draw_304,214,0.147876241,Nigeria
1305,draw_305,214,0.136590644,Nigeria
1306,draw_306,214,0.098034191,Nigeria
1307,draw_307,214,0.122556925,Nigeria
1308,draw_308,214,0.12275099,Nigeria
1309,draw_309,214,0.127547121,Nigeria
1310,draw_310,214,0.121144837,Nigeria
1311,draw_311,214,0.11603235,Nigeria
1312,draw_312,214,0.076362731,Nigeria
1313,draw_313,214,0.082998616,Nigeria
1314,draw_314,214,0.158670172,Nigeria
1315,draw_315,214,0.089977595,Nigeria
1316,draw_316,214,0.086141649,Nigeria
1317,draw_317,214,0.10715647,Nigeria
1318,draw_318,214,0.131151127,Nigeria
1319,draw_319,214,0.058875334,Nigeria
1320,draw_320,214,0.070314087,Nigeria
1321,draw_321,214,0.103877986,Nigeria
1322,draw_322,214,0.141869577,Nigeria
1323,draw_323,214,0.090962649,Nigeria
1324,draw_324,214,0.077221903,Nigeria
1325,draw_325,214,0.166416661,Nigeria
1326,draw_326,214,0.113827051,Nigeria
1327,draw_327,214,0.115468983,Nigeria
1328,draw_328,214,0.146083713,Nigeria
1329,draw_329,214,0.120938368,Nigeria
1330,draw_330,214,0.123456705,Nigeria
1331,draw_331,214,0.139205087,Nigeria
1332,draw_332,214,0.138494401,Nigeria
1333,draw_333,214,0.122119399,Nigeria
1334,draw_334,214,0.071644239,Nigeria
1335,draw_335,214,0.119038793,Nigeria
1336,draw_336,214,0.100582965,Nigeria
1337,draw_337,214,0.082579797,Nigeria
1338,draw_338,214,0.14246421,Nigeria
1339,draw_339,214,0.110188344,Nigeria
1340,draw_340,214,0.140086068,Nigeria
1341,draw_341,214,0.106977627,Nigeria
1342,draw_342,214,0.143123409,Nigeria
1343,draw_343,214,0.130491437,Nigeria
1344,draw_344,214,0.151702271,Nigeria
1345,draw_345,214,0.079091201,Nigeria
1346,draw_346,214,0.138780051,Nigeria
1347,draw_347,214,0.069124454,Nigeria
1348,draw_348,214,0.024403381,Nigeria
1349,draw_349,214,0.128251752,Nigeria
1350,draw_350,214,0.115028186,Nigeria
1351,draw_351,214,0.109546696,Nigeria
1352,draw_352,214,0.11363308,Nigeria
1353,draw_353,214,0.081132345,Nigeria
1354,draw_354,214,0.12432556,Nigeria
1355,draw_355,214,0.169623433,Nigeria
1356,draw_356,214,0.066365091,Nigeria
1357,draw_357,214,0.073631892,Nigeria
1358,draw_358,214,0.138559013,Nigeria
1359,draw_359,214,0.088372709,Nigeria
1360,draw_360,214,0.084905466,Nigeria
1361,draw_361,214,0.083796594,Nigeria
1362,draw_362,214,0.14977737,Nigeria
1363,draw_363,214,0.085480203,Nigeria
1364,draw_364,214,0.114799787,Nigeria
1365,draw_365,214,0.094747331,Nigeria
1366,draw_366,214,0.093451104,Nigeria
1367,draw_367,214,0.125224533,Nigeria
1368,draw_368,214,0.107113511,Nigeria
1369,draw_369,214,0.073109177,Nigeria
1370,draw_370,214,0.079322568,Nigeria
1371,draw_371,214,0.08768431,Nigeria
1372,draw_372,214,0.139693885,Nigeria
1373,draw_373,214,0.118860943,Nigeria
1374,draw_374,214,0.134967913,Nigeria
1375,draw_375,214,0.083641467,Nigeria
1376,draw_376,214,0.112466008,Nigeria
1377,draw_377,214,0.136256956,Nigeria
1378,draw_378,214,0.164276919,Nigeria
1379,draw_379,214,0.084320307,Nigeria
1380,draw_380,214,0.054618267,Nigeria
1381,draw_381,214,0.133989241,Nigeria
1382,draw_382,214,0.120230363,Nigeria
1383,draw_383,214,0.096939199,Nigeria
1384,draw_384,214,0.121748465,Nigeria
1385,draw_385,214,0.124493689,Nigeria
1386,draw_386,214,0.030856446,Nigeria
1387,draw_387,214,0.151733808,Nigeria
1388,draw_388,214,0.113316952,Nigeria
1389,draw_389,214,0.157389353,Nigeria
1390,draw_390,214,0.089639092,Nigeria
1391,draw_391,214,0.133885718,Nigeria
1392,draw_392,214,0.129491073,Nigeria
1393,draw_393,214,0.117158,Nigeria
1394,draw_394,214,0.163782493,Nigeria
1395,draw_395,214,0.148791439,Nigeria
1396,draw_396,214,0.094790757,Nigeria
1397,draw_397,214,0.07085356,Nigeria
1398,draw_398,214,0.211713758,Nigeria
1399,draw_399,214,0.110012232,Nigeria
1400,draw_400,214,0.121313143,Nigeria
1401,draw_401,214,0.100126189,Nigeria
1402,draw_402,214,0.136229713,Nigeria
1403,draw_403,214,0.094731426,Nigeria
1404,draw_404,214,0.118527511,Nigeria
1405,draw_405,214,0.11899074,Nigeria
1406,draw_406,214,0.157213,Nigeria
1407,draw_407,214,0.106409136,Nigeria
1408,draw_408,214,0.110745717,Nigeria
1409,draw_409,214,0.126092761,Nigeria
1410,draw_410,214,0.086917622,Nigeria
1411,draw_411,214,0.139123183,Nigeria
1412,draw_412,214,0.148585664,Nigeria
1413,draw_413,214,0.147540304,Nigeria
1414,draw_414,214,0.062587032,Nigeria
1415,draw_415,214,0.129469245,Nigeria
1416,draw_416,214,0.159029663,Nigeria
1417,draw_417,214,0.121158301,Nigeria
1418,draw_418,214,0.048925546,Nigeria
1419,draw_419,214,0.102504031,Nigeria
1420,draw_420,214,0.194235437,Nigeria
1421,draw_421,214,0.122419926,Nigeria
1422,draw_422,214,0.136678989,Nigeria
1423,draw_423,214,0.125418353,Nigeria
1424,draw_424,214,0.069754308,Nigeria
1425,draw_425,214,0.074481494,Nigeria
1426,draw_426,214,0.105838013,Nigeria
1427,draw_427,214,0.101671535,Nigeria
1428,draw_428,214,0.115945371,Nigeria
1429,draw_429,214,0.166688713,Nigeria
1430,draw_430,214,0.077515386,Nigeria
1431,draw_431,214,0.099456355,Nigeria
1432,draw_432,214,0.109522943,Nigeria
1433,draw_433,214,0.078844145,Nigeria
1434,draw_434,214,0.176880566,Nigeria
1435,draw_435,214,0.087129069,Nigeria
1436,draw_436,214,0.132998687,Nigeria
1437,draw_437,214,0.072821155,Nigeria
1438,draw_438,214,0.103298932,Nigeria
1439,draw_439,214,0.097623245,Nigeria
1440,draw_440,214,0.124057884,Nigeria
1441,draw_441,214,0.099966345,Nigeria
1442,draw_442,214,0.12650096,Nigeria
1443,draw_443,214,0.118290913,Nigeria
1444,draw_444,214,0.111842081,Nigeria
1445,draw_445,214,0.106647342,Nigeria
1446,draw_446,214,0.11715296,Nigeria
1447,draw_447,214,0.074395356,Nigeria
1448,draw_448,214,0.146487175,Nigeria
1449,draw_449,214,0.160047078,Nigeria
1450,draw_450,214,0.121749123,Nigeria
1451,draw_451,214,0.044083085,Nigeria
1452,draw_452,214,0.143128339,Nigeria
1453,draw_453,214,0.141797179,Nigeria
1454,draw_454,214,0.132399461,Nigeria
1455,draw_455,214,0.091936733,Nigeria
1456,draw_456,214,0.09620644,Nigeria
1457,draw_457,214,0.170723146,Nigeria
1458,draw_458,214,0.07110102,Nigeria
1459,draw_459,214,0.091684769,Nigeria
1460,draw_460,214,0.131800433,Nigeria
1461,draw_461,214,0.047554704,Nigeria
1462,draw_462,214,0.106093461,Nigeria
1463,draw_463,214,0.099455322,Nigeria
1464,draw_464,214,0.167822396,Nigeria
1465,draw_465,214,0.088544864,Nigeria
1466,draw_466,214,0.135764314,Nigeria
1467,draw_467,214,0.149431229,Nigeria
1468,draw_468,214,0.104732316,Nigeria
1469,draw_469,214,0.14409553,Nigeria
1470,draw_470,214,0.137520786,Nigeria
1471,draw_471,214,0.12842048,Nigeria
1472,draw_472,214,0.075204929,Nigeria
1473,draw_473,214,0.120907946,Nigeria
1474,draw_474,214,0.07322597,Nigeria
1475,draw_475,214,0.126149015,Nigeria
1476,draw_476,214,0.119974876,Nigeria
1477,draw_477,214,0.134991604,Nigeria
1478,draw_478,214,0.150373685,Nigeria
1479,draw_479,214,0.138110002,Nigeria
1480,draw_480,214,0.095441066,Nigeria
1481,draw_481,214,0.148193195,Nigeria
1482,draw_482,214,0.091512113,Nigeria
1483,draw_483,214,0.137704673,Nigeria
1484,draw_484,214,0.119808049,Nigeria
1485,draw_485,214,0.10869694,Nigeria
1486,draw_486,214,0.097131578,Nigeria
1487,draw_487,214,0.15774638,Nigeria
1488,draw_488,214,0.114873042,Nigeria
1489,draw_489,214,0.128763971,Nigeria
1490,draw_490,214,0.145719425,Nigeria
1491,draw_491,214,0.125304466,Nigeria
1492,draw_492,214,0.086249991,Nigeria
1493,draw_493,214,0.10077164,Nigeria
1494,draw_494,214,0.084066913,Nigeria
1495,draw_495,214,0.044786589,Nigeria
1496,draw_496,214,0.143956998,Nigeria
1497,draw_497,214,0.037660051,Nigeria
1498,draw_498,214,0.070337766,Nigeria
1499,draw_499,214,0.150659342,Nigeria
