,draw,location_id,value,location_name
2054,draw_54,165,0.081835052,Pakistan
2055,draw_55,165,0.102474064,Pakistan
2056,draw_56,165,0.111580045,Pakistan
2057,draw_57,165,0.074321584,Pakistan
2058,draw_58,165,0.107218152,Pakistan
2059,draw_59,165,0.101671194,Pakistan
2060,draw_60,165,0.110301972,Pakistan
2061,draw_61,165,0.12281399,Pakistan
2062,draw_62,165,0.091622511,Pakistan
2063,draw_63,165,0.118207476,Pakistan
2064,draw_64,165,0.100377427,Pakistan
2065,draw_65,165,0.035449338,Pakistan
2066,draw_66,165,0.078257622,Pakistan
2067,draw_67,165,0.076652897,Pakistan
2068,draw_68,165,0.095079848,Pakistan
2069,draw_69,165,0.143878498,Pakistan
2070,draw_70,165,0.086826406,Pakistan
2071,draw_71,165,0.108176164,Pakistan
2072,draw_72,165,0.128370446,Pakistan
2073,draw_73,165,0.112244488,Pakistan
2074,draw_74,165,0.116069373,Pakistan
2075,draw_75,165,0.088437967,Pakistan
2076,draw_76,165,0.188118986,Pakistan
2077,draw_77,165,0.105401966,Pakistan
2078,draw_78,165,0.067713634,Pakistan
2079,draw_79,165,0.104208217,Pakistan
2080,draw_80,165,0.144341811,Pakistan
2081,draw_81,165,0.10001487,Pakistan
2082,draw_82,165,0.096327495,Pakistan
2083,draw_83,165,0.076044245,Pakistan
2084,draw_84,165,0.104653786,Pakistan
2085,draw_85,165,0.118201264,Pakistan
2086,draw_86,165,0.131779041,Pakistan
2087,draw_87,165,0.086448924,Pakistan
2088,draw_88,165,0.051511329,Pakistan
2089,draw_89,165,0.102642024,Pakistan
2090,draw_90,165,0.067112072,Pakistan
2091,draw_91,165,0.154018456,Pakistan
2092,draw_92,165,0.093057617,Pakistan
2093,draw_93,165,0.058053506,Pakistan
2094,draw_94,165,0.14524469,Pakistan
2095,draw_95,165,0.096658963,Pakistan
2096,draw_96,165,0.08200558,Pakistan
2097,draw_97,165,0.072423614,Pakistan
2098,draw_98,165,0.077198599,Pakistan
2099,draw_99,165,0.141172578,Pakistan
2100,draw_100,165,0.097680496,Pakistan
2101,draw_101,165,0.120386622,Pakistan
2102,draw_102,165,0.103694026,Pakistan
2103,draw_103,165,0.149223662,Pakistan
2104,draw_104,165,0.14814659,Pakistan
2105,draw_105,165,0.117702904,Pakistan
2106,draw_106,165,0.090682198,Pakistan
2107,draw_107,165,0.094683546,Pakistan
2108,draw_108,165,0.137322403,Pakistan
2109,draw_109,165,0.142199258,Pakistan
2110,draw_110,165,0.153456429,Pakistan
2111,draw_111,165,0.106444819,Pakistan
2112,draw_112,165,0.084743217,Pakistan
2113,draw_113,165,0.091325384,Pakistan
2114,draw_114,165,0.119462098,Pakistan
2115,draw_115,165,0.092337954,Pakistan
2116,draw_116,165,0.11360393,Pakistan
2117,draw_117,165,0.073203248,Pakistan
2118,draw_118,165,0.167480821,Pakistan
2119,draw_119,165,0.099196768,Pakistan
2120,draw_120,165,0.095168656,Pakistan
2121,draw_121,165,0.188522405,Pakistan
2122,draw_122,165,0.070401086,Pakistan
2123,draw_123,165,0.14194454,Pakistan
2124,draw_124,165,0.123248003,Pakistan
2125,draw_125,165,0.100902172,Pakistan
2126,draw_126,165,0.125169909,Pakistan
2127,draw_127,165,0.08503771,Pakistan
2128,draw_128,165,0.035362484,Pakistan
2129,draw_129,165,0.101678628,Pakistan
2130,draw_130,165,0.093464062,Pakistan
2131,draw_131,165,0.079112989,Pakistan
2132,draw_132,165,0.104220867,Pakistan
2133,draw_133,165,0.142964539,Pakistan
2134,draw_134,165,0.074777583,Pakistan
2135,draw_135,165,0.126107517,Pakistan
2136,draw_136,165,0.029780217,Pakistan
2137,draw_137,165,0.157925532,Pakistan
2138,draw_138,165,0.086509936,Pakistan
2139,draw_139,165,0.085337385,Pakistan
2140,draw_140,165,0.093087144,Pakistan
2141,draw_141,165,0.096982406,Pakistan
2142,draw_142,165,0.071396396,Pakistan
2143,draw_143,165,0.067843102,Pakistan
2144,draw_144,165,0.071619973,Pakistan
2145,draw_145,165,0.059909637,Pakistan
2146,draw_146,165,0.085927929,Pakistan
2147,draw_147,165,0.078119303,Pakistan
2148,draw_148,165,0.088954816,Pakistan
2149,draw_149,165,0.019896331,Pakistan
2150,draw_150,165,0.122882087,Pakistan
2151,draw_151,165,0.078837972,Pakistan
2152,draw_152,165,0.084705132,Pakistan
2153,draw_153,165,0.10102122,Pakistan
2154,draw_154,165,0.074114081,Pakistan
2155,draw_155,165,0.111399452,Pakistan
2156,draw_156,165,0.110617164,Pakistan
2157,draw_157,165,0.095320754,Pakistan
2158,draw_158,165,0.117163088,Pakistan
2159,draw_159,165,0.089554047,Pakistan
2160,draw_160,165,0.085715062,Pakistan
2161,draw_161,165,0.083792861,Pakistan
2162,draw_162,165,0.082241369,Pakistan
2163,draw_163,165,0.114004288,Pakistan
2164,draw_164,165,0.073370795,Pakistan
2165,draw_165,165,0.102299743,Pakistan
2166,draw_166,165,0.1044996,Pakistan
2167,draw_167,165,0.122017305,Pakistan
2168,draw_168,165,0.099064975,Pakistan
2169,draw_169,165,0.130093173,Pakistan
2170,draw_170,165,0.067258122,Pakistan
2171,draw_171,165,0.074810467,Pakistan
2172,draw_172,165,0.06374758,Pakistan
2173,draw_173,165,0.084774486,Pakistan
2174,draw_174,165,0.096367056,Pakistan
2175,draw_175,165,0.104106081,Pakistan
2176,draw_176,165,0.115799478,Pakistan
2177,draw_177,165,0.163807468,Pakistan
2178,draw_178,165,0.134620676,Pakistan
2179,draw_179,165,0.109269313,Pakistan
2180,draw_180,165,0.15336987,Pakistan
2181,draw_181,165,0.154436369,Pakistan
2182,draw_182,165,0.072226496,Pakistan
2183,draw_183,165,0.099018887,Pakistan
2184,draw_184,165,0.137215979,Pakistan
2185,draw_185,165,0.106422117,Pakistan
2186,draw_186,165,0.097753599,Pakistan
2187,draw_187,165,0.074887319,Pakistan
2188,draw_188,165,0.090172151,Pakistan
2189,draw_189,165,0.084180856,Pakistan
2190,draw_190,165,0.165147691,Pakistan
2191,draw_191,165,0.05530607,Pakistan
2192,draw_192,165,0.105973797,Pakistan
2193,draw_193,165,0.090953276,Pakistan
2194,draw_194,165,0.112050585,Pakistan
2195,draw_195,165,0.086875704,Pakistan
2196,draw_196,165,0.058718558,Pakistan
2197,draw_197,165,0.119732122,Pakistan
2198,draw_198,165,0.090070791,Pakistan
2199,draw_199,165,0.12143678,Pakistan
2200,draw_200,165,0.141209077,Pakistan
2201,draw_201,165,0.165066044,Pakistan
2202,draw_202,165,0.064912577,Pakistan
2203,draw_203,165,0.059643786,Pakistan
2204,draw_204,165,0.09636048,Pakistan
2205,draw_205,165,0.117523151,Pakistan
2206,draw_206,165,0.099771551,Pakistan
2207,draw_207,165,0.097881435,Pakistan
2208,draw_208,165,0.065790747,Pakistan
2209,draw_209,165,0.146079995,Pakistan
2210,draw_210,165,0.045807804,Pakistan
2211,draw_211,165,0.135910433,Pakistan
2212,draw_212,165,0.08888661,Pakistan
2213,draw_213,165,0.127882237,Pakistan
2214,draw_214,165,0.092362784,Pakistan
2215,draw_215,165,0.122536133,Pakistan
2216,draw_216,165,0.126701826,Pakistan
2217,draw_217,165,0.083367687,Pakistan
2218,draw_218,165,0.140128064,Pakistan
2219,draw_219,165,0.136248134,Pakistan
2220,draw_220,165,0.064592036,Pakistan
2221,draw_221,165,0.068573125,Pakistan
2222,draw_222,165,0.123368536,Pakistan
2223,draw_223,165,0.06134749,Pakistan
2224,draw_224,165,0.169953078,Pakistan
2225,draw_225,165,0.088435286,Pakistan
2226,draw_226,165,0.051675888,Pakistan
2227,draw_227,165,0.152753494,Pakistan
2228,draw_228,165,0.100330523,Pakistan
2229,draw_229,165,0.103484741,Pakistan
2230,draw_230,165,0.078253889,Pakistan
2231,draw_231,165,0.129663436,Pakistan
2232,draw_232,165,0.087450123,Pakistan
2233,draw_233,165,0.104910916,Pakistan
2234,draw_234,165,0.087820168,Pakistan
2235,draw_235,165,0.075833226,Pakistan
2236,draw_236,165,0.074579476,Pakistan
2237,draw_237,165,0.108158041,Pakistan
2238,draw_238,165,0.106921887,Pakistan
2239,draw_239,165,0.115271828,Pakistan
2240,draw_240,165,0.147598932,Pakistan
2241,draw_241,165,0.086967335,Pakistan
2242,draw_242,165,0.087171597,Pakistan
2243,draw_243,165,0.095474388,Pakistan
2244,draw_244,165,0.088363039,Pakistan
2245,draw_245,165,0.055254002,Pakistan
2246,draw_246,165,0.086364648,Pakistan
2247,draw_247,165,0.080974001,Pakistan
2248,draw_248,165,0.098630548,Pakistan
2249,draw_249,165,0.187926018,Pakistan
2250,draw_250,165,0.100239726,Pakistan
2251,draw_251,165,0.074940511,Pakistan
2252,draw_252,165,0.154175688,Pakistan
2253,draw_253,165,0.108926826,Pakistan
2254,draw_254,165,0.117144061,Pakistan
2255,draw_255,165,0.135798657,Pakistan
2256,draw_256,165,0.111762088,Pakistan
2257,draw_257,165,0.106173511,Pakistan
2258,draw_258,165,0.134660647,Pakistan
2259,draw_259,165,0.115787908,Pakistan
2260,draw_260,165,0.093479146,Pakistan
2261,draw_261,165,0.094308616,Pakistan
2262,draw_262,165,0.080812495,Pakistan
2263,draw_263,165,0.083897096,Pakistan
2264,draw_264,165,0.134857648,Pakistan
2265,draw_265,165,0.095345628,Pakistan
2266,draw_266,165,0.069300164,Pakistan
2267,draw_267,165,0.075852082,Pakistan
2268,draw_268,165,0.090457489,Pakistan
2269,draw_269,165,0.140046782,Pakistan
2270,draw_270,165,0.040384871,Pakistan
2271,draw_271,165,0.124867447,Pakistan
2272,draw_272,165,0.053667741,Pakistan
2273,draw_273,165,0.124611999,Pakistan
2274,draw_274,165,0.101733099,Pakistan
2275,draw_275,165,0.021430787,Pakistan
2276,draw_276,165,0.100935967,Pakistan
2277,draw_277,165,0.117050644,Pakistan
2278,draw_278,165,0.08256171,Pakistan
2279,draw_279,165,0.13288433,Pakistan
2280,draw_280,165,0.077300913,Pakistan
2281,draw_281,165,0.11512753,Pakistan
2282,draw_282,165,0.065882364,Pakistan
2283,draw_283,165,0.096826393,Pakistan
2284,draw_284,165,0.121705869,Pakistan
2285,draw_285,165,0.095917799,Pakistan
2286,draw_286,165,0.146123148,Pakistan
2287,draw_287,165,0.070410804,Pakistan
2288,draw_288,165,0.1051294,Pakistan
2289,draw_289,165,0.073592386,Pakistan
2290,draw_290,165,0.089348674,Pakistan
2291,draw_291,165,0.052575307,Pakistan
2292,draw_292,165,0.074698055,Pakistan
2293,draw_293,165,0.088854844,Pakistan
2294,draw_294,165,0.07306327,Pakistan
2295,draw_295,165,0.130694749,Pakistan
2296,draw_296,165,0.063714945,Pakistan
2297,draw_297,165,0.071735526,Pakistan
2298,draw_298,165,0.097114333,Pakistan
2299,draw_299,165,0.117960597,Pakistan
2300,draw_300,165,0.073343501,Pakistan
2301,draw_301,165,0.136593785,Pakistan
2302,draw_302,165,0.072140374,Pakistan
2303,draw_303,165,0.09488804,Pakistan
2304,draw_304,165,0.143517549,Pakistan
2305,draw_305,165,0.131655513,Pakistan
2306,draw_306,165,0.09495515,Pakistan
2307,draw_307,165,0.109940629,Pakistan
2308,draw_308,165,0.123311059,Pakistan
2309,draw_309,165,0.122086402,Pakistan
2310,draw_310,165,0.108058616,Pakistan
2311,draw_311,165,0.103557984,Pakistan
2312,draw_312,165,0.060422317,Pakistan
2313,draw_313,165,0.074722193,Pakistan
2314,draw_314,165,0.127658795,Pakistan
2315,draw_315,165,0.093426494,Pakistan
2316,draw_316,165,0.081448921,Pakistan
2317,draw_317,165,0.102578293,Pakistan
2318,draw_318,165,0.131737214,Pakistan
2319,draw_319,165,0.059413417,Pakistan
2320,draw_320,165,0.059534203,Pakistan
2321,draw_321,165,0.104972508,Pakistan
2322,draw_322,165,0.125568298,Pakistan
2323,draw_323,165,0.079134445,Pakistan
2324,draw_324,165,0.064796962,Pakistan
2325,draw_325,165,0.17786608,Pakistan
2326,draw_326,165,0.110147565,Pakistan
2327,draw_327,165,0.1108067,Pakistan
2328,draw_328,165,0.148590776,Pakistan
2329,draw_329,165,0.109411722,Pakistan
2330,draw_330,165,0.102671714,Pakistan
2331,draw_331,165,0.121376102,Pakistan
2332,draw_332,165,0.119924561,Pakistan
2333,draw_333,165,0.118327738,Pakistan
2334,draw_334,165,0.069956119,Pakistan
2335,draw_335,165,0.11787274,Pakistan
2336,draw_336,165,0.086495234,Pakistan
2337,draw_337,165,0.077979104,Pakistan
2338,draw_338,165,0.142825615,Pakistan
2339,draw_339,165,0.107323209,Pakistan
2340,draw_340,165,0.117606769,Pakistan
2341,draw_341,165,0.099076883,Pakistan
2342,draw_342,165,0.130258207,Pakistan
2343,draw_343,165,0.126523297,Pakistan
2344,draw_344,165,0.127541513,Pakistan
2345,draw_345,165,0.067530662,Pakistan
2346,draw_346,165,0.122638186,Pakistan
2347,draw_347,165,0.05482935,Pakistan
2348,draw_348,165,0.023306149,Pakistan
2349,draw_349,165,0.119106399,Pakistan
2350,draw_350,165,0.111143756,Pakistan
2351,draw_351,165,0.09915315,Pakistan
2352,draw_352,165,0.095920778,Pakistan
2353,draw_353,165,0.075816236,Pakistan
2354,draw_354,165,0.125315005,Pakistan
2355,draw_355,165,0.159452058,Pakistan
2356,draw_356,165,0.058514118,Pakistan
2357,draw_357,165,0.067120752,Pakistan
2358,draw_358,165,0.123735212,Pakistan
2359,draw_359,165,0.077484678,Pakistan
2360,draw_360,165,0.083189407,Pakistan
2361,draw_361,165,0.074746339,Pakistan
2362,draw_362,165,0.131029446,Pakistan
2363,draw_363,165,0.078387271,Pakistan
2364,draw_364,165,0.110619561,Pakistan
2365,draw_365,165,0.088741758,Pakistan
2366,draw_366,165,0.085998749,Pakistan
2367,draw_367,165,0.116729293,Pakistan
2368,draw_368,165,0.095275761,Pakistan
2369,draw_369,165,0.066042649,Pakistan
2370,draw_370,165,0.072014191,Pakistan
2371,draw_371,165,0.078338653,Pakistan
2372,draw_372,165,0.138272394,Pakistan
2373,draw_373,165,0.101293794,Pakistan
2374,draw_374,165,0.123267448,Pakistan
2375,draw_375,165,0.070370816,Pakistan
2376,draw_376,165,0.096883605,Pakistan
2377,draw_377,165,0.12495876,Pakistan
2378,draw_378,165,0.152771114,Pakistan
2379,draw_379,165,0.079059726,Pakistan
2380,draw_380,165,0.055163575,Pakistan
2381,draw_381,165,0.122206432,Pakistan
2382,draw_382,165,0.115265874,Pakistan
2383,draw_383,165,0.107380608,Pakistan
2384,draw_384,165,0.118228654,Pakistan
2385,draw_385,165,0.111223987,Pakistan
2386,draw_386,165,0.028810309,Pakistan
2387,draw_387,165,0.132633777,Pakistan
2388,draw_388,165,0.097566866,Pakistan
2389,draw_389,165,0.159580123,Pakistan
2390,draw_390,165,0.08281563,Pakistan
2391,draw_391,165,0.113837778,Pakistan
2392,draw_392,165,0.122853843,Pakistan
2393,draw_393,165,0.117436871,Pakistan
2394,draw_394,165,0.152194874,Pakistan
2395,draw_395,165,0.144949631,Pakistan
2396,draw_396,165,0.087464777,Pakistan
2397,draw_397,165,0.063220474,Pakistan
2398,draw_398,165,0.183302999,Pakistan
2399,draw_399,165,0.099169968,Pakistan
2400,draw_400,165,0.101585242,Pakistan
2401,draw_401,165,0.092369913,Pakistan
2402,draw_402,165,0.127105655,Pakistan
2403,draw_403,165,0.080631087,Pakistan
2404,draw_404,165,0.110923961,Pakistan
2405,draw_405,165,0.106903132,Pakistan
2406,draw_406,165,0.132574565,Pakistan
2407,draw_407,165,0.097315684,Pakistan
2408,draw_408,165,0.094018609,Pakistan
2409,draw_409,165,0.120126214,Pakistan
2410,draw_410,165,0.086727745,Pakistan
2411,draw_411,165,0.133687924,Pakistan
2412,draw_412,165,0.124005636,Pakistan
2413,draw_413,165,0.134206749,Pakistan
2414,draw_414,165,0.059405501,Pakistan
2415,draw_415,165,0.111958007,Pakistan
2416,draw_416,165,0.15677888,Pakistan
2417,draw_417,165,0.10084738,Pakistan
2418,draw_418,165,0.050319507,Pakistan
2419,draw_419,165,0.089483245,Pakistan
2420,draw_420,165,0.175146441,Pakistan
2421,draw_421,165,0.097281275,Pakistan
2422,draw_422,165,0.111634472,Pakistan
2423,draw_423,165,0.121886059,Pakistan
2424,draw_424,165,0.063274962,Pakistan
2425,draw_425,165,0.06825267,Pakistan
2426,draw_426,165,0.090157684,Pakistan
2427,draw_427,165,0.098791582,Pakistan
2428,draw_428,165,0.109997528,Pakistan
2429,draw_429,165,0.129322536,Pakistan
2430,draw_430,165,0.062736175,Pakistan
2431,draw_431,165,0.088331921,Pakistan
2432,draw_432,165,0.100585515,Pakistan
2433,draw_433,165,0.07015506,Pakistan
2434,draw_434,165,0.147281731,Pakistan
2435,draw_435,165,0.07837597,Pakistan
2436,draw_436,165,0.122534565,Pakistan
2437,draw_437,165,0.069311107,Pakistan
2438,draw_438,165,0.093788646,Pakistan
2439,draw_439,165,0.086655115,Pakistan
2440,draw_440,165,0.098896434,Pakistan
2441,draw_441,165,0.090837313,Pakistan
2442,draw_442,165,0.116021662,Pakistan
2443,draw_443,165,0.102004872,Pakistan
2444,draw_444,165,0.098599636,Pakistan
2445,draw_445,165,0.092303197,Pakistan
2446,draw_446,165,0.10920047,Pakistan
2447,draw_447,165,0.067949138,Pakistan
2448,draw_448,165,0.132544614,Pakistan
2449,draw_449,165,0.134152633,Pakistan
2450,draw_450,165,0.103268906,Pakistan
2451,draw_451,165,0.036098472,Pakistan
2452,draw_452,165,0.1275414,Pakistan
2453,draw_453,165,0.118788023,Pakistan
2454,draw_454,165,0.130820355,Pakistan
2455,draw_455,165,0.089596697,Pakistan
2456,draw_456,165,0.092502363,Pakistan
2457,draw_457,165,0.127925122,Pakistan
2458,draw_458,165,0.064097928,Pakistan
2459,draw_459,165,0.095411944,Pakistan
2460,draw_460,165,0.12341734,Pakistan
2461,draw_461,165,0.046671937,Pakistan
2462,draw_462,165,0.088517572,Pakistan
2463,draw_463,165,0.089633653,Pakistan
2464,draw_464,165,0.147713432,Pakistan
2465,draw_465,165,0.0810882,Pakistan
2466,draw_466,165,0.120969847,Pakistan
2467,draw_467,165,0.139687032,Pakistan
2468,draw_468,165,0.105616046,Pakistan
2469,draw_469,165,0.132769781,Pakistan
2470,draw_470,165,0.133777418,Pakistan
2471,draw_471,165,0.116248169,Pakistan
2472,draw_472,165,0.059642136,Pakistan
2473,draw_473,165,0.108038891,Pakistan
2474,draw_474,165,0.072523057,Pakistan
2475,draw_475,165,0.126851859,Pakistan
2476,draw_476,165,0.098880494,Pakistan
2477,draw_477,165,0.120411521,Pakistan
2478,draw_478,165,0.141828988,Pakistan
2479,draw_479,165,0.126655163,Pakistan
2480,draw_480,165,0.078375844,Pakistan
2481,draw_481,165,0.151123469,Pakistan
2482,draw_482,165,0.081583517,Pakistan
2483,draw_483,165,0.133316272,Pakistan
2484,draw_484,165,0.09991194,Pakistan
2485,draw_485,165,0.104466004,Pakistan
2486,draw_486,165,0.090356639,Pakistan
2487,draw_487,165,0.157272569,Pakistan
2488,draw_488,165,0.099088489,Pakistan
2489,draw_489,165,0.112766338,Pakistan
2490,draw_490,165,0.136851194,Pakistan
2491,draw_491,165,0.113094571,Pakistan
2492,draw_492,165,0.070415167,Pakistan
2493,draw_493,165,0.087334358,Pakistan
2494,draw_494,165,0.07561466,Pakistan
2495,draw_495,165,0.04290564,Pakistan
2496,draw_496,165,0.120787798,Pakistan
2497,draw_497,165,0.031360149,Pakistan
2498,draw_498,165,0.069476153,Pakistan
2499,draw_499,165,0.136952137,Pakistan
