value,draw
0.6612489647842641,draw_85
0.5390956466751855,draw_86
0.4710492773448322,draw_87
0.8317587222645525,draw_88
0.6793742059679769,draw_89
0.7942668265543782,draw_90
0.7799466340196839,draw_91
0.3406439631531843,draw_92
1.0757319125777105,draw_93
0.5440810847369605,draw_94
0.8297424201500246,draw_95
0.5480392065015952,draw_96
0.2577169907441876,draw_97
0.6410878906407586,draw_98
0.7595556487743812,draw_99
0.6830748675255028,draw_100
0.4419345096754022,draw_101
0.7068093923572278,draw_102
0.9109424361462156,draw_103
0.427295120520033,draw_104
0.669007629406464,draw_105
0.5855734246129062,draw_106
0.2595595644864369,draw_107
0.8435542422455357,draw_108
0.6182863222405511,draw_109
0.4420545896420961,draw_110
0.9304119874497918,draw_111
0.4423855838963003,draw_112
0.6450242932923516,draw_113
0.5652486022041626,draw_114
0.4088088883957897,draw_115
1.076363566859638,draw_116
0.4074449023540166,draw_117
0.5143808645737084,draw_118
0.543211383043717,draw_119
0.7139584207762383,draw_120
0.6877144120452369,draw_121
0.8127847494234808,draw_122
0.3615287345659476,draw_123
0.3818045538370478,draw_124
0.4914965480133528,draw_125
0.723616272036977,draw_126
0.7204261619859017,draw_127
0.2878146671563761,draw_128
0.7637560615954091,draw_129
0.60531124696496,draw_130
0.4390223060175051,draw_131
0.5358788584547474,draw_132
0.4476041676474956,draw_133
0.8465702324782038,draw_134
0.6687940590960715,draw_135
1.0308944545475875,draw_136
0.6079823581689607,draw_137
0.2115027400799985,draw_138
0.7517289664002829,draw_139
0.6377020973525266,draw_140
0.6244289161552784,draw_141
0.7838745264094585,draw_142
0.6494050036651386,draw_143
0.590999404364591,draw_144
0.4985992399442068,draw_145
0.6512682987758723,draw_146
0.2867794596794084,draw_147
0.4659765078446125,draw_148
0.2808399966425849,draw_149
0.267652800580041,draw_150
0.6251691803347175,draw_151
0.5960609876407008,draw_152
0.6380411324070381,draw_153
0.489032733314369,draw_154
0.9122664549804944,draw_155
0.373014096316596,draw_156
0.8970278767792337,draw_157
0.701767742800684,draw_158
0.5479975767701691,draw_159
0.454377561791329,draw_160
0.6824841138177021,draw_161
0.50745133956845,draw_162
0.7436622470878059,draw_163
0.595370532247051,draw_164
0.4570220733030223,draw_165
0.3237703986656996,draw_166
0.5717879594643672,draw_167
0.7149076262570742,draw_168
0.705013812930371,draw_169
0.6340330100357732,draw_170
0.5836623916893959,draw_171
0.5783467631199755,draw_172
0.5360555489927096,draw_173
0.4324798270632639,draw_174
0.8394634052111398,draw_175
0.59752311609917,draw_176
0.5248233652275605,draw_177
0.7446730690105625,draw_178
0.9154396162455176,draw_179
0.7742000231412255,draw_180
0.5013248067568091,draw_181
0.6968673081882829,draw_182
0.4786358083247058,draw_183
0.7931778342900104,draw_184
0.52887457241623,draw_185
0.5405143091927539,draw_186
0.3593886744378613,draw_187
0.7325939233235119,draw_188
0.4642897742630767,draw_189
0.5447610377575449,draw_190
0.5346176822953241,draw_191
0.6368123855249992,draw_192
0.4123232455377485,draw_193
0.498785618199785,draw_194
0.7144697230030481,draw_195
0.60943753805806,draw_196
0.6548663588478651,draw_197
0.911915059565088,draw_198
0.4446551965404982,draw_199
0.5668563787780134,draw_200
0.7152751869589292,draw_201
0.3805590808201837,draw_202
0.6623356184605924,draw_203
0.7940541817512404,draw_204
0.6012943835389748,draw_205
0.7535986304111288,draw_206
0.4355981928171524,draw_207
1.0197242388428744,draw_208
0.3973536378155696,draw_209
0.8473357092504947,draw_210
0.6955744912182649,draw_211
0.6553653817160159,draw_212
0.6065764159742694,draw_213
0.8598013229720424,draw_214
0.4843270896475466,draw_215
0.5010807153033007,draw_216
0.6684320455796744,draw_217
0.891300162933109,draw_218
0.7238550338017076,draw_219
0.647940296676596,draw_220
0.8031445269824056,draw_221
0.6998185007574271,draw_222
0.6207491277770734,draw_223
0.6133499955706526,draw_224
0.7049325140144762,draw_225
0.9649884931320412,draw_226
0.2467109524291374,draw_227
0.4233453904827491,draw_228
0.6292195444189544,draw_229
0.3853170761884201,draw_230
0.3971767976324462,draw_231
0.4589141107699521,draw_232
0.6478360357721671,draw_233
0.7163032375887041,draw_234
0.4874171415162303,draw_235
0.6125516438142637,draw_236
0.5727555119915969,draw_237
0.7204388924091218,draw_238
0.5191209323776972,draw_239
0.6281636196068826,draw_240
0.6774652129596269,draw_241
0.6709448683278053,draw_242
0.3134251081692406,draw_243
0.7350507459793734,draw_244
0.4618335369764116,draw_245
0.6903253882612471,draw_246
0.7614447109017111,draw_247
0.6438681878736607,draw_248
0.7371816547314018,draw_249
0.7378792120145304,draw_250
0.7211950959697528,draw_251
0.4284929048825363,draw_252
0.5432550321568276,draw_253
0.6570156866137682,draw_254
0.7249465846448646,draw_255
0.7080418344364324,draw_256
0.4650889857665399,draw_257
0.7453999957703427,draw_258
0.5507677132173975,draw_259
0.7748636993184584,draw_260
0.7160955767513062,draw_261
0.6654835639118739,draw_262
0.3538305734985466,draw_263
0.5780396684938435,draw_264
0.3980325979603996,draw_265
0.8680271101435747,draw_266
0.3602265250655238,draw_267
0.7355580934656175,draw_268
0.5292445927505277,draw_269
0.6935434612819725,draw_270
0.5608483336905231,draw_271
0.5670156389034895,draw_272
0.3486905226557354,draw_273
0.6181332884800739,draw_274
0.79223527818628,draw_275
0.6139200728765788,draw_276
0.7723372022210542,draw_277
0.6221937917609885,draw_278
0.4419470552378581,draw_279
0.5897625917427921,draw_280
0.3872320205924576,draw_281
0.4446037279750517,draw_282
0.9814394431922112,draw_283
0.669798366826485,draw_284
0.5936478179433219,draw_285
0.5586403529449189,draw_286
0.4172008141770291,draw_287
0.5276752552957373,draw_288
0.9322844152363692,draw_289
0.6519431220156897,draw_290
0.6962669920364318,draw_291
0.966427254704418,draw_292
0.797980145290768,draw_293
0.7336502025277234,draw_294
0.3993167698777897,draw_295
0.6109949982395149,draw_296
0.6349144878473804,draw_297
0.4281483598052841,draw_298
0.7403097685598493,draw_299
0.2802950479522942,draw_300
0.4515809016291366,draw_301
0.5927269393681082,draw_302
0.320609718263405,draw_303
0.4682504245151443,draw_304
0.8415913900620621,draw_305
0.7175301525783023,draw_306
0.8042123837998,draw_307
0.6856914178695085,draw_308
0.4036859312023261,draw_309
0.4791170762478982,draw_310
0.5962537340283076,draw_311
0.9677704131351168,draw_312
0.8379081450553294,draw_313
0.4234857501884063,draw_314
0.6035290979274546,draw_315
0.4405308902410006,draw_316
0.5642076092491703,draw_317
0.8490084921669462,draw_318
0.4307859615977932,draw_319
0.5267669121829069,draw_320
0.6972321516901439,draw_321
0.5243809115776064,draw_322
0.5982757445381783,draw_323
1.0201924724691214,draw_324
0.4397212969983398,draw_325
0.8035553501417795,draw_326
0.4902458192791949,draw_327
0.4388379643535523,draw_328
0.5146477591448285,draw_329
0.6252780338969387,draw_330
0.7096437800615185,draw_331
0.8197655455668126,draw_332
0.6731939193989739,draw_333
0.7551992721037819,draw_334
1.0451989952655625,draw_335
0.6937312484653121,draw_336
0.5204006040959342,draw_337
0.9282713791154008,draw_338
0.6958807567251284,draw_339
0.7346686069810012,draw_340
0.2578334865081422,draw_341
0.9860813665509534,draw_342
1.0962195735298503,draw_343
0.7904975583002063,draw_344
0.7755130034399541,draw_345
0.6104735157296599,draw_346
0.5787630974948307,draw_347
0.3326669469787686,draw_348
0.4969174797818128,draw_349
0.7124417521236609,draw_350
0.5231789072160519,draw_351
1.0264269351128028,draw_352
0.6196260477133669,draw_353
0.8465633995901343,draw_354
0.8623681882074057,draw_355
0.453501394596389,draw_356
0.5642518570849753,draw_357
0.4226486428016103,draw_358
0.5251228386888048,draw_359
1.0840162259433,draw_360
0.6678530205854304,draw_361
0.2544342345323406,draw_362
0.501071604577011,draw_363
0.8852422747383818,draw_364
0.7702060068438568,draw_365
0.3117737456388824,draw_366
0.4420405898728896,draw_367
0.4626584001413231,draw_368
0.6375720947435815,draw_369
0.7770589695237612,draw_370
0.7179191559154182,draw_371
0.4594394182430953,draw_372
0.4216702599163518,draw_373
0.6339520069846873,draw_374
0.5179949812893144,draw_375
0.7115613472286384,draw_376
0.7655846236102767,draw_377
0.7730815159076952,draw_378
0.4871176607662233,draw_379
1.0454195670907287,draw_380
0.6067859920062801,draw_381
0.8908402750635419,draw_382
0.3673438065016713,draw_383
0.6318519558993655,draw_384
0.6837229883586137,draw_385
0.6620642095246826,draw_386
0.6621089527514509,draw_387
0.7421966225025395,draw_388
0.6253785597381837,draw_389
0.6944407059847302,draw_390
0.5410386504464479,draw_391
0.4813902675738078,draw_392
0.6789429861111643,draw_393
0.6918975420221056,draw_394
0.2899177777550273,draw_395
0.474211969142616,draw_396
0.317660712335533,draw_397
0.3368209982662052,draw_398
0.6833479028564282,draw_399
0.6633356708947347,draw_400
0.5102968069186435,draw_401
0.9331346455326246,draw_402
0.5976553023676275,draw_403
0.7041503215651459,draw_404
0.3758333835499438,draw_405
0.8293627367094919,draw_406
0.5963478648417662,draw_407
0.3078998294789636,draw_408
0.8746315401436484,draw_409
0.7946046620876046,draw_410
0.8642854217436173,draw_411
0.3942163651516141,draw_412
0.4864085847836492,draw_413
0.443830442033508,draw_414
0.4686487490069253,draw_415
0.6581146685345339,draw_416
0.7415122908727529,draw_417
0.8320544293134429,draw_418
0.6404489471366701,draw_419
0.3618881911454782,draw_420
0.4607958941144059,draw_421
0.6973320567696545,draw_422
0.8856375764849294,draw_423
0.8017825334746015,draw_424
0.7142656588078823,draw_425
1.058606260728668,draw_426
0.7430368709008969,draw_427
0.6507249656948795,draw_428
0.477187173543678,draw_429
0.6977444935625842,draw_430
0.4735630288517222,draw_431
0.4925904028933393,draw_432
0.7295382895756074,draw_433
0.7703265496459091,draw_434
0.621691533164216,draw_435
0.5141109237860453,draw_436
0.8334530890999845,draw_437
0.3865948526397835,draw_438
1.072549737435831,draw_439
0.8059149134537908,draw_440
0.4883507258167073,draw_441
0.6835996744717725,draw_442
0.8772272092969001,draw_443
0.5613791950492415,draw_444
0.999951051869778,draw_445
0.8199269307788682,draw_446
0.2237507315315725,draw_447
0.9617246103261924,draw_448
0.6759419995988037,draw_449
0.2393930345185005,draw_450
0.6445238235885736,draw_451
0.5101100701447154,draw_452
0.2627578169135268,draw_453
0.7253372805500878,draw_454
0.943012661118616,draw_455
0.7376568903875392,draw_456
0.6944158127382254,draw_457
0.6106858970927926,draw_458
0.312952877035227,draw_459
0.6846535738689751,draw_460
0.6284442324643461,draw_461
0.7517883781229517,draw_462
0.5002823895732537,draw_463
0.7648175280062036,draw_464
0.346340311271765,draw_465
0.5781937983756755,draw_466
0.7635272229423683,draw_467
0.7424798729026474,draw_468
0.6289617426541947,draw_469
0.6775827404626086,draw_470
0.7333425245735462,draw_471
0.7116550346055296,draw_472
0.5550805084723248,draw_473
0.3766465668139579,draw_474
0.704850234154005,draw_475
0.5648986884693558,draw_476
0.7104124245624743,draw_477
0.8267360056194524,draw_478
0.3185342817339758,draw_479
0.5414961937869963,draw_480
0.6418558511521366,draw_481
0.6769495116600392,draw_482
0.7290386526818512,draw_483
0.5166868602167088,draw_484
1.03652094252399,draw_485
0.9793599186804272,draw_486
0.5165953880928714,draw_487
0.4093768243567594,draw_488
0.6759535055964464,draw_489
0.6261135815054363,draw_490
0.6348918773089927,draw_491
0.6277316925778427,draw_492
0.688823763856386,draw_493
0.774541488787813,draw_494
0.7706939488424039,draw_495
0.6408701791365801,draw_496
0.8051278554122014,draw_497
0.3983407424839428,draw_498
0.509527884367967,draw_499
0.6700790493236162,draw_500
0.5914513137993157,draw_501
0.6229091329617094,draw_502
0.6870104492955201,draw_503
0.601405506925988,draw_504
0.4370656494853878,draw_505
0.8357836553366386,draw_506
0.9644145404439972,draw_507
0.7176518220678113,draw_508
0.7294120558740202,draw_509
0.7117490724812578,draw_510
0.4052316418327887,draw_511
0.4718210846740797,draw_512
0.6228252254192612,draw_513
0.75922974319645,draw_514
0.4422371262380561,draw_515
0.4492923407116104,draw_516
0.5380314210332013,draw_517
0.418790813320054,draw_518
0.4099549804841777,draw_519
0.8885850147948506,draw_520
0.7300699461877068,draw_521
0.8707985410264578,draw_522
0.4391998690137049,draw_523
0.8723430951863956,draw_524
0.8050240434085327,draw_525
0.3361073500830283,draw_526
0.7936788321990562,draw_527
0.4968417634477124,draw_528
0.7605926119190922,draw_529
0.4540378581243425,draw_530
0.5181318613618311,draw_531
0.6133877262295173,draw_532
0.6312530734599807,draw_533
0.4787566169465174,draw_534
0.7228317756033953,draw_535
0.6634616856853236,draw_536
0.5644166723733949,draw_537
0.707995228096235,draw_538
0.5544288443483608,draw_539
0.9930570804803832,draw_540
0.6590634690570261,draw_541
0.7149269145585391,draw_542
0.7388852522784011,draw_543
0.8463378379944777,draw_544
0.4006501491290055,draw_545
0.7501850966916985,draw_546
0.5436036852736437,draw_547
0.7182254123149047,draw_548
0.4379297862931723,draw_549
0.67245027787737,draw_550
0.5205331745065571,draw_551
0.4847602564029941,draw_552
0.982820674976241,draw_553
0.7882359313640935,draw_554
0.7399914397259977,draw_555
0.8069085901811809,draw_556
0.6006955779117357,draw_557
0.6100695278582804,draw_558
0.7482287827761775,draw_559
0.7009176517519007,draw_560
0.6399166325248364,draw_561
0.3846472946679856,draw_562
0.8138930757445064,draw_563
0.4574664790711465,draw_564
0.9481567407859938,draw_565
0.6546649011087167,draw_566
0.6938215469530655,draw_567
0.6452080131872153,draw_568
0.4518585218238961,draw_569
0.5216837128360532,draw_570
0.3462632864784372,draw_571
0.5776549814286184,draw_572
0.4445489181468464,draw_573
0.7874958148943293,draw_574
1.0434461855861734,draw_575
0.4023003817443969,draw_576
0.5448436020838853,draw_577
0.7654851344899359,draw_578
0.5585903383220723,draw_579
0.5666504989409765,draw_580
0.6955849255434676,draw_581
0.6660806584896989,draw_582
0.7615162665032407,draw_583
0.4305837467340238,draw_584
0.7449981357784469,draw_585
0.146079910501263,draw_586
0.631382489555476,draw_587
0.4304510935418529,draw_588
0.7073431553788179,draw_589
0.616929768496452,draw_590
0.5194289119038014,draw_591
0.8790504587578556,draw_592
0.5165954943380204,draw_593
0.6959968806277482,draw_594
0.8298315972406336,draw_595
0.6564740274298856,draw_596
0.5835275286389839,draw_597
0.6853610987611739,draw_598
0.602571068366517,draw_599
0.7051197143888562,draw_600
0.5769883197783389,draw_601
0.5700606028043624,draw_602
0.5563632581037888,draw_603
0.723754448762864,draw_604
0.7929956538552753,draw_605
0.5328161946133139,draw_606
0.6229505998193539,draw_607
0.6278060261891074,draw_608
0.5391556016494229,draw_609
0.4731045134926936,draw_610
0.862244010370363,draw_611
0.5355515501527022,draw_612
0.5551516855119611,draw_613
0.5487895973468323,draw_614
0.6036561026084212,draw_615
0.5291601905407712,draw_616
0.7297530015820125,draw_617
0.5257485147086931,draw_618
0.6082068170836038,draw_619
0.5606254099009456,draw_620
0.3859917745713381,draw_621
0.5651831475882869,draw_622
0.7086073694533731,draw_623
0.6622219477803253,draw_624
0.6119943925217233,draw_625
0.6170280072317597,draw_626
0.9610764615736612,draw_627
0.6449388765413583,draw_628
0.7327649793150711,draw_629
0.8957142279021971,draw_630
0.294533814115866,draw_631
0.620638433540837,draw_632
0.8021579910744733,draw_633
0.6761241954321976,draw_634
0.7128534843513372,draw_635
0.2853366303683788,draw_636
0.7978409994924401,draw_637
0.6471145543643313,draw_638
0.8517290134227381,draw_639
0.6829882856290553,draw_640
0.7221078418125133,draw_641
0.5656629542326862,draw_642
0.5462615138252174,draw_643
0.1704312366501777,draw_644
0.689051483950544,draw_645
0.5856809423396143,draw_646
0.4488587982170592,draw_647
0.5612628540860337,draw_648
0.5060434581935258,draw_649
0.6813625874832877,draw_650
0.7111394898118016,draw_651
0.2648432659181615,draw_652
0.5000857534628671,draw_653
0.8749543515058843,draw_654
0.5094981170068892,draw_655
-0.1542436164373374,draw_656
0.696954448969542,draw_657
0.6607578997402724,draw_658
0.7827033828864776,draw_659
0.3436643754601591,draw_660
0.7551965636770495,draw_661
0.4044640114524697,draw_662
0.7188000879180473,draw_663
0.7331617488499353,draw_664
0.6967470441967438,draw_665
0.7140993171586271,draw_666
0.5787102279480046,draw_667
1.0097428929772383,draw_668
0.5009850923748203,draw_669
0.4394459201559555,draw_670
0.5576898566707817,draw_671
0.77578474854284,draw_672
0.7271483140237646,draw_673
0.8652459346747414,draw_674
0.8408904593246135,draw_675
0.770129426685695,draw_676
0.3188656337861234,draw_677
0.948514536141146,draw_678
0.3993507389287923,draw_679
0.732207474704183,draw_680
0.6997910724249499,draw_681
0.8569271960619921,draw_682
0.5887781368857768,draw_683
0.6499937047285638,draw_684
0.4707250010567538,draw_685
0.5937107203283972,draw_686
0.7423453210229553,draw_687
0.6814324771369596,draw_688
0.2776475762923839,draw_689
0.3294400188472258,draw_690
0.693391431487505,draw_691
0.616753034497749,draw_692
0.611399316826795,draw_693
0.9494329524581152,draw_694
0.6527841341343851,draw_695
0.3643568506556211,draw_696
0.5190686501186155,draw_697
0.3220859229493243,draw_698
0.4274754338414715,draw_699
0.6535606853000272,draw_700
0.5480965743098016,draw_701
0.5272426690951435,draw_702
0.6084004610146025,draw_703
0.7153956755401657,draw_704
0.5931506214745009,draw_705
0.8043442239741622,draw_706
0.6101770925182183,draw_707
0.3997068033517821,draw_708
0.8007244092375747,draw_709
0.7628896084199761,draw_710
0.5227725060657678,draw_711
0.5925017813544532,draw_712
0.6359051617376232,draw_713
0.6877845660465526,draw_714
0.5280299877333569,draw_715
0.4304116913984774,draw_716
0.3763989092681287,draw_717
0.756576865856099,draw_718
0.9126851688395964,draw_719
0.4386999764734741,draw_720
0.5870614554670427,draw_721
0.6698547045187274,draw_722
0.7990443527716385,draw_723
0.5684929215378604,draw_724
0.460381889200215,draw_725
0.7031847134961463,draw_726
0.6163141794330335,draw_727
0.5744279846763838,draw_728
0.245360218795674,draw_729
0.7124661149613165,draw_730
0.6093498060519028,draw_731
0.7865346600084827,draw_732
0.8425845493646846,draw_733
0.7544692944210757,draw_734
0.4250030115940712,draw_735
0.3426686122325176,draw_736
0.813808530151869,draw_737
0.4168526014715982,draw_738
0.6588620600522143,draw_739
0.7582381025393904,draw_740
0.5009780254116654,draw_741
0.6827589101843837,draw_742
0.6650715634121628,draw_743
0.3951784797734181,draw_744
0.8907554074607815,draw_745
0.7955385193160289,draw_746
0.2674927470531415,draw_747
0.5080018901483352,draw_748
0.3267348890535808,draw_749
0.7168983257808085,draw_750
1.06811799763756,draw_751
0.6771880035607911,draw_752
1.0326313950489985,draw_753
0.3957795169601492,draw_754
0.6820838812748167,draw_755
0.6326611329162191,draw_756
0.6689961216534077,draw_757
0.1390314638003504,draw_758
0.6244899117339829,draw_759
0.603165019157797,draw_760
0.6989733697079169,draw_761
0.7528386117960024,draw_762
0.5899167979478793,draw_763
0.6017613178353756,draw_764
0.6872446873450883,draw_765
0.0865004055918318,draw_766
0.6073268821087368,draw_767
0.637060594998939,draw_768
0.9680240147467613,draw_769
0.3725589572663503,draw_770
0.7768564155093929,draw_771
0.5936280185027604,draw_772
0.8172856144977791,draw_773
0.7805046089826866,draw_774
0.7187886638772273,draw_775
0.8855198352562388,draw_776
0.5907356358574343,draw_777
0.5156136208837416,draw_778
0.7074944466326042,draw_779
0.7487501372209913,draw_780
0.5186595296984364,draw_781
0.6303400459085752,draw_782
0.7343505949423463,draw_783
0.9762614060827788,draw_784
0.324546864050736,draw_785
0.4696513691884215,draw_786
0.9061016446311184,draw_787
0.4747511262403214,draw_788
0.3748287391649291,draw_789
0.8752451824533248,draw_790
0.7011224259785034,draw_791
0.4880523951128079,draw_792
0.2838630871546543,draw_793
0.3127628863594251,draw_794
0.4771500357242783,draw_795
0.6768088650510202,draw_796
0.5804887884356512,draw_797
0.8105281434488968,draw_798
0.7075183734835495,draw_799
0.5495718039404903,draw_800
0.7609560726358584,draw_801
0.7755323388936437,draw_802
0.6413156636927665,draw_803
0.7284434581601725,draw_804
0.8851399880171985,draw_805
0.6710100162810793,draw_806
0.9267950249261472,draw_807
0.615136446992402,draw_808
0.5772141928680854,draw_809
0.3767075780303041,draw_810
0.6015877459193201,draw_811
0.5112089103171795,draw_812
0.6500684917605208,draw_813
0.9078243698902044,draw_814
0.2564631825466154,draw_815
0.4255575232589921,draw_816
0.4750859163437913,draw_817
0.6197816779284714,draw_818
0.6238943470868756,draw_819
0.5053501413820031,draw_820
0.4675152892160393,draw_821
0.8611128718249899,draw_822
0.7494423222376312,draw_823
0.4076277720124496,draw_824
0.4435213292874592,draw_825
0.6694935116798583,draw_826
0.3853830370556024,draw_827
0.4190676373268773,draw_828
0.4911921327671124,draw_829
0.7851236835236591,draw_830
0.6786982384629519,draw_831
0.7881812693150165,draw_832
0.5760176566640849,draw_833
0.7104963473642494,draw_834
0.679265809939004,draw_835
0.8182134126929579,draw_836
0.7480693759797646,draw_837
0.5446975125532111,draw_838
0.7047819587138493,draw_839
0.6260838708584072,draw_840
0.775745151625432,draw_841
0.7185121926389165,draw_842
0.6669222876175019,draw_843
0.6622780955274361,draw_844
0.8095047746733318,draw_845
0.7406392626901993,draw_846
0.7267681582145494,draw_847
0.4462347863194361,draw_848
0.5698110822750005,draw_849
0.1779244786180765,draw_850
0.3847583567475591,draw_851
0.6116898884937654,draw_852
0.8363201250010409,draw_853
0.85269810465569,draw_854
0.5453326792719929,draw_855
0.5668786400909464,draw_856
0.6253626113080306,draw_857
0.4011996338617111,draw_858
0.4663470699864355,draw_859
0.9031107701524308,draw_860
0.6186081234685059,draw_861
0.5734931935191799,draw_862
0.5250332246168703,draw_863
0.3865441167088868,draw_864
0.604094841320438,draw_865
0.9019574130095576,draw_866
0.3900936448293864,draw_867
0.6903232254265608,draw_868
0.584759590931946,draw_869
0.602502626056318,draw_870
0.8046825600928068,draw_871
0.3780576097144935,draw_872
0.3581046879534836,draw_873
0.4588567327622068,draw_874
0.8298876755540241,draw_875
0.4280009080173491,draw_876
0.903872258672317,draw_877
0.283335723957872,draw_878
0.6841033548373031,draw_879
0.3902249539145928,draw_880
0.9135435366560104,draw_881
0.4607288114779498,draw_882
0.5565914589066103,draw_883
0.4291183070144307,draw_884
0.3419711275143912,draw_885
0.4813900374558076,draw_886
0.6543344253238547,draw_887
0.5786475421897398,draw_888
0.6026142966536219,draw_889
0.6221676017847912,draw_890
0.354688398243337,draw_891
0.5066531919204493,draw_892
0.8318512343958412,draw_893
0.7501449054365801,draw_894
0.488383900010822,draw_895
0.412243209799024,draw_896
0.4791703079998293,draw_897
0.5205174421263354,draw_898
0.3472687398120982,draw_899
1.0237321479864876,draw_900
0.7349354695232807,draw_901
0.5511195074329858,draw_902
0.8223347962246491,draw_903
0.6548093103154038,draw_904
0.5657969873526495,draw_905
0.3819674458830864,draw_906
0.900553781114624,draw_907
0.6311942595727557,draw_908
0.7924068412322965,draw_909
0.5191303371858261,draw_910
0.5708910731830908,draw_911
0.7795756610763472,draw_912
0.6773231787290265,draw_913
0.4706399974946711,draw_914
0.6685239158948962,draw_915
0.9404086526780432,draw_916
0.3925927381514039,draw_917
0.6960496291122598,draw_918
0.7843235469797084,draw_919
0.7980272784560624,draw_920
0.6295708907393047,draw_921
0.9029329565790184,draw_922
0.8932910869529905,draw_923
0.6335106565459963,draw_924
0.5954795201625626,draw_925
0.442301221629401,draw_926
0.5394482233050049,draw_927
0.8927724263448978,draw_928
0.5906550270263305,draw_929
0.603430706468498,draw_930
0.970958182681904,draw_931
0.6419791384704304,draw_932
0.3135433976350825,draw_933
0.7581069528123444,draw_934
0.5407312676560235,draw_935
0.8071150892574022,draw_936
0.642413903886232,draw_937
0.6967566719210955,draw_938
0.4592498668991387,draw_939
0.7502708426541209,draw_940
0.7170239120327813,draw_941
0.5341366743736279,draw_942
0.4614482931620957,draw_943
0.8982182262666603,draw_944
0.647054485784051,draw_945
0.6114972263215419,draw_946
0.7597019649446923,draw_947
0.3752113915001591,draw_948
0.3069777829917996,draw_949
0.7111409323951516,draw_950
0.4340033907387363,draw_951
0.6886213844605408,draw_952
0.9082929871097692,draw_953
0.5909436361554029,draw_954
0.7276971119483788,draw_955
0.7580474192922271,draw_956
0.4044935678620231,draw_957
0.6439890359972641,draw_958
0.5826320360829221,draw_959
0.3201025456812127,draw_960
0.6805317145241591,draw_961
0.6551029996791807,draw_962
0.6494204040789773,draw_963
0.542978092329481,draw_964
0.2586135519568865,draw_965
0.8884679479095507,draw_966
0.6419702097200533,draw_967
0.7153714983939119,draw_968
0.5715907028948243,draw_969
0.5857614837762048,draw_970
0.6557556788769285,draw_971
0.5463485537661537,draw_972
0.8990224493197575,draw_973
0.7811211826377973,draw_974
0.5780597468533951,draw_975
0.8364119208310943,draw_976
0.8847224583071327,draw_977
0.2691650625747472,draw_978
0.7690040389982724,draw_979
0.7705080331068853,draw_980
0.5969341854383442,draw_981
0.4787466223974522,draw_982
0.5510419590161172,draw_983
0.7121954694064929,draw_984
0.5945036560725041,draw_985
0.7885682332011328,draw_986
0.6653290888886428,draw_987
0.5357642882080024,draw_988
0.5794121866631436,draw_989
0.7586965271634482,draw_990
0.4718074596043272,draw_991
0.758247470948287,draw_992
0.7588290842237424,draw_993
0.5654490546583378,draw_994
0.3751271500777398,draw_995
0.8538188144613629,draw_996
0.6159774755262835,draw_997
0.4192503121509556,draw_998
0.702244554790871,draw_999
