sex,age_start,age_end,year_start,year_end,cat1,cat2,cat3,cat4
Female,40.0,45.0,2002,2003,0.0,0.0,0.0,1.0
Female,40.0,45.0,2003,2004,0.0,0.0,0.0,1.0
Female,40.0,45.0,2004,2005,0.0,0.0,0.0,1.0
Female,40.0,45.0,2005,2006,0.0,0.0,0.0,1.0
Female,40.0,45.0,2006,2007,0.0,0.0,0.0,1.0
Female,40.0,45.0,2007,2008,0.0,0.0,0.0,1.0
Female,40.0,45.0,2008,2009,0.0,0.0,0.0,1.0
Female,40.0,45.0,2009,2010,0.0,0.0,0.0,1.0
Female,40.0,45.0,2010,2011,0.0,0.0,0.0,1.0
Female,40.0,45.0,2011,2012,0.0,0.0,0.0,1.0
Female,40.0,45.0,2012,2013,0.0,0.0,0.0,1.0
Female,40.0,45.0,2013,2014,0.0,0.0,0.0,1.0
Female,40.0,45.0,2014,2015,0.0,0.0,0.0,1.0
Female,40.0,45.0,2015,2016,0.0,0.0,0.0,1.0
Female,40.0,45.0,2016,2017,0.0,0.0,0.0,1.0
Female,40.0,45.0,2017,2018,0.0,0.0,0.0,1.0
Female,40.0,45.0,2018,2019,0.0,0.0,0.0,1.0
Female,40.0,45.0,2019,2020,0.0,0.0,0.0,1.0
Female,45.0,50.0,1990,1991,0.0,0.0,0.0,1.0
Female,45.0,50.0,1991,1992,0.0,0.0,0.0,1.0
Female,45.0,50.0,1992,1993,0.0,0.0,0.0,1.0
Female,45.0,50.0,1993,1994,0.0,0.0,0.0,1.0
Female,45.0,50.0,1994,1995,0.0,0.0,0.0,1.0
Female,45.0,50.0,1995,1996,0.0,0.0,0.0,1.0
Female,45.0,50.0,1996,1997,0.0,0.0,0.0,1.0
Female,45.0,50.0,1997,1998,0.0,0.0,0.0,1.0
Female,45.0,50.0,1998,1999,0.0,0.0,0.0,1.0
Female,45.0,50.0,1999,2000,0.0,0.0,0.0,1.0
Female,45.0,50.0,2000,2001,0.0,0.0,0.0,1.0
Female,45.0,50.0,2001,2002,0.0,0.0,0.0,1.0
Female,45.0,50.0,2002,2003,0.0,0.0,0.0,1.0
Female,45.0,50.0,2003,2004,0.0,0.0,0.0,1.0
Female,45.0,50.0,2004,2005,0.0,0.0,0.0,1.0
Female,45.0,50.0,2005,2006,0.0,0.0,0.0,1.0
Female,45.0,50.0,2006,2007,0.0,0.0,0.0,1.0
Female,45.0,50.0,2007,2008,0.0,0.0,0.0,1.0
Female,45.0,50.0,2008,2009,0.0,0.0,0.0,1.0
Female,45.0,50.0,2009,2010,0.0,0.0,0.0,1.0
Female,45.0,50.0,2010,2011,0.0,0.0,0.0,1.0
Female,45.0,50.0,2011,2012,0.0,0.0,0.0,1.0
Female,45.0,50.0,2012,2013,0.0,0.0,0.0,1.0
Female,45.0,50.0,2013,2014,0.0,0.0,0.0,1.0
Female,45.0,50.0,2014,2015,0.0,0.0,0.0,1.0
Female,45.0,50.0,2015,2016,0.0,0.0,0.0,1.0
Female,45.0,50.0,2016,2017,0.0,0.0,0.0,1.0
Female,45.0,50.0,2017,2018,0.0,0.0,0.0,1.0
Female,45.0,50.0,2018,2019,0.0,0.0,0.0,1.0
Female,45.0,50.0,2019,2020,0.0,0.0,0.0,1.0
Female,50.0,55.0,1990,1991,0.0,0.0,0.0,1.0
Female,50.0,55.0,1991,1992,0.0,0.0,0.0,1.0
Female,50.0,55.0,1992,1993,0.0,0.0,0.0,1.0
Female,50.0,55.0,1993,1994,0.0,0.0,0.0,1.0
Female,50.0,55.0,1994,1995,0.0,0.0,0.0,1.0
Female,50.0,55.0,1995,1996,0.0,0.0,0.0,1.0
Female,50.0,55.0,1996,1997,0.0,0.0,0.0,1.0
Female,50.0,55.0,1997,1998,0.0,0.0,0.0,1.0
Female,50.0,55.0,1998,1999,0.0,0.0,0.0,1.0
Female,50.0,55.0,1999,2000,0.0,0.0,0.0,1.0
Female,50.0,55.0,2000,2001,0.0,0.0,0.0,1.0
Female,50.0,55.0,2001,2002,0.0,0.0,0.0,1.0
Female,50.0,55.0,2002,2003,0.0,0.0,0.0,1.0
Female,50.0,55.0,2003,2004,0.0,0.0,0.0,1.0
Female,50.0,55.0,2004,2005,0.0,0.0,0.0,1.0
Female,50.0,55.0,2005,2006,0.0,0.0,0.0,1.0
Female,50.0,55.0,2006,2007,0.0,0.0,0.0,1.0
Female,50.0,55.0,2007,2008,0.0,0.0,0.0,1.0
Female,50.0,55.0,2008,2009,0.0,0.0,0.0,1.0
Female,50.0,55.0,2009,2010,0.0,0.0,0.0,1.0
Female,50.0,55.0,2010,2011,0.0,0.0,0.0,1.0
Female,50.0,55.0,2011,2012,0.0,0.0,0.0,1.0
Female,50.0,55.0,2012,2013,0.0,0.0,0.0,1.0
Female,50.0,55.0,2013,2014,0.0,0.0,0.0,1.0
Female,50.0,55.0,2014,2015,0.0,0.0,0.0,1.0
Female,50.0,55.0,2015,2016,0.0,0.0,0.0,1.0
Female,50.0,55.0,2016,2017,0.0,0.0,0.0,1.0
Female,50.0,55.0,2017,2018,0.0,0.0,0.0,1.0
Female,50.0,55.0,2018,2019,0.0,0.0,0.0,1.0
Female,50.0,55.0,2019,2020,0.0,0.0,0.0,1.0
Female,55.0,60.0,1990,1991,0.0,0.0,0.0,1.0
Female,55.0,60.0,1991,1992,0.0,0.0,0.0,1.0
Female,55.0,60.0,1992,1993,0.0,0.0,0.0,1.0
Female,55.0,60.0,1993,1994,0.0,0.0,0.0,1.0
Female,55.0,60.0,1994,1995,0.0,0.0,0.0,1.0
Female,55.0,60.0,1995,1996,0.0,0.0,0.0,1.0
Female,55.0,60.0,1996,1997,0.0,0.0,0.0,1.0
Female,55.0,60.0,1997,1998,0.0,0.0,0.0,1.0
Female,55.0,60.0,1998,1999,0.0,0.0,0.0,1.0
Female,55.0,60.0,1999,2000,0.0,0.0,0.0,1.0
Female,55.0,60.0,2000,2001,0.0,0.0,0.0,1.0
Female,55.0,60.0,2001,2002,0.0,0.0,0.0,1.0
Female,55.0,60.0,2002,2003,0.0,0.0,0.0,1.0
Female,55.0,60.0,2003,2004,0.0,0.0,0.0,1.0
Female,55.0,60.0,2004,2005,0.0,0.0,0.0,1.0
Female,55.0,60.0,2005,2006,0.0,0.0,0.0,1.0
Female,55.0,60.0,2006,2007,0.0,0.0,0.0,1.0
Female,55.0,60.0,2007,2008,0.0,0.0,0.0,1.0
Female,55.0,60.0,2008,2009,0.0,0.0,0.0,1.0
Female,55.0,60.0,2009,2010,0.0,0.0,0.0,1.0
Female,55.0,60.0,2010,2011,0.0,0.0,0.0,1.0
Female,55.0,60.0,2011,2012,0.0,0.0,0.0,1.0
Female,55.0,60.0,2012,2013,0.0,0.0,0.0,1.0
Female,55.0,60.0,2013,2014,0.0,0.0,0.0,1.0
Female,55.0,60.0,2014,2015,0.0,0.0,0.0,1.0
Female,55.0,60.0,2015,2016,0.0,0.0,0.0,1.0
Female,55.0,60.0,2016,2017,0.0,0.0,0.0,1.0
Female,55.0,60.0,2017,2018,0.0,0.0,0.0,1.0
Female,55.0,60.0,2018,2019,0.0,0.0,0.0,1.0
Female,55.0,60.0,2019,2020,0.0,0.0,0.0,1.0
Female,60.0,65.0,1990,1991,0.0,0.0,0.0,1.0
Female,60.0,65.0,1991,1992,0.0,0.0,0.0,1.0
Female,60.0,65.0,1992,1993,0.0,0.0,0.0,1.0
Female,60.0,65.0,1993,1994,0.0,0.0,0.0,1.0
Female,60.0,65.0,1994,1995,0.0,0.0,0.0,1.0
Female,60.0,65.0,1995,1996,0.0,0.0,0.0,1.0
Female,60.0,65.0,1996,1997,0.0,0.0,0.0,1.0
Female,60.0,65.0,1997,1998,0.0,0.0,0.0,1.0
Female,60.0,65.0,1998,1999,0.0,0.0,0.0,1.0
Female,60.0,65.0,1999,2000,0.0,0.0,0.0,1.0
Female,60.0,65.0,2000,2001,0.0,0.0,0.0,1.0
Female,60.0,65.0,2001,2002,0.0,0.0,0.0,1.0
Female,60.0,65.0,2002,2003,0.0,0.0,0.0,1.0
Female,60.0,65.0,2003,2004,0.0,0.0,0.0,1.0
Female,60.0,65.0,2004,2005,0.0,0.0,0.0,1.0
Female,60.0,65.0,2005,2006,0.0,0.0,0.0,1.0
Female,60.0,65.0,2006,2007,0.0,0.0,0.0,1.0
Female,60.0,65.0,2007,2008,0.0,0.0,0.0,1.0
Female,60.0,65.0,2008,2009,0.0,0.0,0.0,1.0
Female,60.0,65.0,2009,2010,0.0,0.0,0.0,1.0
Female,60.0,65.0,2010,2011,0.0,0.0,0.0,1.0
Female,60.0,65.0,2011,2012,0.0,0.0,0.0,1.0
Female,60.0,65.0,2012,2013,0.0,0.0,0.0,1.0
Female,60.0,65.0,2013,2014,0.0,0.0,0.0,1.0
Female,60.0,65.0,2014,2015,0.0,0.0,0.0,1.0
Female,60.0,65.0,2015,2016,0.0,0.0,0.0,1.0
Female,60.0,65.0,2016,2017,0.0,0.0,0.0,1.0
Female,60.0,65.0,2017,2018,0.0,0.0,0.0,1.0
Female,60.0,65.0,2018,2019,0.0,0.0,0.0,1.0
Female,60.0,65.0,2019,2020,0.0,0.0,0.0,1.0
Female,65.0,70.0,1990,1991,0.0,0.0,0.0,1.0
Female,65.0,70.0,1991,1992,0.0,0.0,0.0,1.0
Female,65.0,70.0,1992,1993,0.0,0.0,0.0,1.0
Female,65.0,70.0,1993,1994,0.0,0.0,0.0,1.0
Female,65.0,70.0,1994,1995,0.0,0.0,0.0,1.0
Female,65.0,70.0,1995,1996,0.0,0.0,0.0,1.0
Female,65.0,70.0,1996,1997,0.0,0.0,0.0,1.0
Female,65.0,70.0,1997,1998,0.0,0.0,0.0,1.0
Female,65.0,70.0,1998,1999,0.0,0.0,0.0,1.0
Female,65.0,70.0,1999,2000,0.0,0.0,0.0,1.0
Female,65.0,70.0,2000,2001,0.0,0.0,0.0,1.0
Female,65.0,70.0,2001,2002,0.0,0.0,0.0,1.0
Female,65.0,70.0,2002,2003,0.0,0.0,0.0,1.0
Female,65.0,70.0,2003,2004,0.0,0.0,0.0,1.0
Female,65.0,70.0,2004,2005,0.0,0.0,0.0,1.0
Female,65.0,70.0,2005,2006,0.0,0.0,0.0,1.0
Female,65.0,70.0,2006,2007,0.0,0.0,0.0,1.0
Female,65.0,70.0,2007,2008,0.0,0.0,0.0,1.0
Female,65.0,70.0,2008,2009,0.0,0.0,0.0,1.0
Female,65.0,70.0,2009,2010,0.0,0.0,0.0,1.0
Female,65.0,70.0,2010,2011,0.0,0.0,0.0,1.0
Female,65.0,70.0,2011,2012,0.0,0.0,0.0,1.0
Female,65.0,70.0,2012,2013,0.0,0.0,0.0,1.0
Female,65.0,70.0,2013,2014,0.0,0.0,0.0,1.0
Female,65.0,70.0,2014,2015,0.0,0.0,0.0,1.0
Female,65.0,70.0,2015,2016,0.0,0.0,0.0,1.0
Female,65.0,70.0,2016,2017,0.0,0.0,0.0,1.0
Female,65.0,70.0,2017,2018,0.0,0.0,0.0,1.0
Female,65.0,70.0,2018,2019,0.0,0.0,0.0,1.0
Female,65.0,70.0,2019,2020,0.0,0.0,0.0,1.0
Female,70.0,75.0,1990,1991,0.0,0.0,0.0,1.0
Female,70.0,75.0,1991,1992,0.0,0.0,0.0,1.0
Female,70.0,75.0,1992,1993,0.0,0.0,0.0,1.0
Female,70.0,75.0,1993,1994,0.0,0.0,0.0,1.0
Female,70.0,75.0,1994,1995,0.0,0.0,0.0,1.0
Female,70.0,75.0,1995,1996,0.0,0.0,0.0,1.0
Female,70.0,75.0,1996,1997,0.0,0.0,0.0,1.0
Female,70.0,75.0,1997,1998,0.0,0.0,0.0,1.0
Female,70.0,75.0,1998,1999,0.0,0.0,0.0,1.0
Female,70.0,75.0,1999,2000,0.0,0.0,0.0,1.0
Female,70.0,75.0,2000,2001,0.0,0.0,0.0,1.0
Female,70.0,75.0,2001,2002,0.0,0.0,0.0,1.0
Female,70.0,75.0,2002,2003,0.0,0.0,0.0,1.0
Female,70.0,75.0,2003,2004,0.0,0.0,0.0,1.0
Female,70.0,75.0,2004,2005,0.0,0.0,0.0,1.0
Female,70.0,75.0,2005,2006,0.0,0.0,0.0,1.0
Female,70.0,75.0,2006,2007,0.0,0.0,0.0,1.0
Female,70.0,75.0,2007,2008,0.0,0.0,0.0,1.0
Female,70.0,75.0,2008,2009,0.0,0.0,0.0,1.0
Female,70.0,75.0,2009,2010,0.0,0.0,0.0,1.0
Female,70.0,75.0,2010,2011,0.0,0.0,0.0,1.0
Female,70.0,75.0,2011,2012,0.0,0.0,0.0,1.0
Female,70.0,75.0,2012,2013,0.0,0.0,0.0,1.0
Female,70.0,75.0,2013,2014,0.0,0.0,0.0,1.0
Female,70.0,75.0,2014,2015,0.0,0.0,0.0,1.0
Female,70.0,75.0,2015,2016,0.0,0.0,0.0,1.0
Female,70.0,75.0,2016,2017,0.0,0.0,0.0,1.0
Female,70.0,75.0,2017,2018,0.0,0.0,0.0,1.0
Female,70.0,75.0,2018,2019,0.0,0.0,0.0,1.0
Female,70.0,75.0,2019,2020,0.0,0.0,0.0,1.0
Female,75.0,80.0,1990,1991,0.0,0.0,0.0,1.0
Female,75.0,80.0,1991,1992,0.0,0.0,0.0,1.0
Female,75.0,80.0,1992,1993,0.0,0.0,0.0,1.0
Female,75.0,80.0,1993,1994,0.0,0.0,0.0,1.0
Female,75.0,80.0,1994,1995,0.0,0.0,0.0,1.0
Female,75.0,80.0,1995,1996,0.0,0.0,0.0,1.0
Female,75.0,80.0,1996,1997,0.0,0.0,0.0,1.0
Female,75.0,80.0,1997,1998,0.0,0.0,0.0,1.0
Female,75.0,80.0,1998,1999,0.0,0.0,0.0,1.0
Female,75.0,80.0,1999,2000,0.0,0.0,0.0,1.0
Female,75.0,80.0,2000,2001,0.0,0.0,0.0,1.0
Female,75.0,80.0,2001,2002,0.0,0.0,0.0,1.0
Female,75.0,80.0,2002,2003,0.0,0.0,0.0,1.0
Female,75.0,80.0,2003,2004,0.0,0.0,0.0,1.0
Female,75.0,80.0,2004,2005,0.0,0.0,0.0,1.0
Female,75.0,80.0,2005,2006,0.0,0.0,0.0,1.0
Female,75.0,80.0,2006,2007,0.0,0.0,0.0,1.0
Female,75.0,80.0,2007,2008,0.0,0.0,0.0,1.0
Female,75.0,80.0,2008,2009,0.0,0.0,0.0,1.0
Female,75.0,80.0,2009,2010,0.0,0.0,0.0,1.0
Female,75.0,80.0,2010,2011,0.0,0.0,0.0,1.0
Female,75.0,80.0,2011,2012,0.0,0.0,0.0,1.0
Female,75.0,80.0,2012,2013,0.0,0.0,0.0,1.0
Female,75.0,80.0,2013,2014,0.0,0.0,0.0,1.0
Female,75.0,80.0,2014,2015,0.0,0.0,0.0,1.0
Female,75.0,80.0,2015,2016,0.0,0.0,0.0,1.0
Female,75.0,80.0,2016,2017,0.0,0.0,0.0,1.0
Female,75.0,80.0,2017,2018,0.0,0.0,0.0,1.0
Female,75.0,80.0,2018,2019,0.0,0.0,0.0,1.0
Female,75.0,80.0,2019,2020,0.0,0.0,0.0,1.0
Female,80.0,85.0,1990,1991,0.0,0.0,0.0,1.0
Female,80.0,85.0,1991,1992,0.0,0.0,0.0,1.0
Female,80.0,85.0,1992,1993,0.0,0.0,0.0,1.0
Female,80.0,85.0,1993,1994,0.0,0.0,0.0,1.0
Female,80.0,85.0,1994,1995,0.0,0.0,0.0,1.0
Female,80.0,85.0,1995,1996,0.0,0.0,0.0,1.0
Female,80.0,85.0,1996,1997,0.0,0.0,0.0,1.0
Female,80.0,85.0,1997,1998,0.0,0.0,0.0,1.0
Female,80.0,85.0,1998,1999,0.0,0.0,0.0,1.0
Female,80.0,85.0,1999,2000,0.0,0.0,0.0,1.0
Female,80.0,85.0,2000,2001,0.0,0.0,0.0,1.0
Female,80.0,85.0,2001,2002,0.0,0.0,0.0,1.0
Female,80.0,85.0,2002,2003,0.0,0.0,0.0,1.0
Female,80.0,85.0,2003,2004,0.0,0.0,0.0,1.0
Female,80.0,85.0,2004,2005,0.0,0.0,0.0,1.0
Female,80.0,85.0,2005,2006,0.0,0.0,0.0,1.0
Female,80.0,85.0,2006,2007,0.0,0.0,0.0,1.0
Female,80.0,85.0,2007,2008,0.0,0.0,0.0,1.0
Female,80.0,85.0,2008,2009,0.0,0.0,0.0,1.0
Female,80.0,85.0,2009,2010,0.0,0.0,0.0,1.0
Female,80.0,85.0,2010,2011,0.0,0.0,0.0,1.0
Female,80.0,85.0,2011,2012,0.0,0.0,0.0,1.0
Female,80.0,85.0,2012,2013,0.0,0.0,0.0,1.0
Female,80.0,85.0,2013,2014,0.0,0.0,0.0,1.0
Female,80.0,85.0,2014,2015,0.0,0.0,0.0,1.0
Female,80.0,85.0,2015,2016,0.0,0.0,0.0,1.0
Female,80.0,85.0,2016,2017,0.0,0.0,0.0,1.0
Female,80.0,85.0,2017,2018,0.0,0.0,0.0,1.0
Female,80.0,85.0,2018,2019,0.0,0.0,0.0,1.0
Female,80.0,85.0,2019,2020,0.0,0.0,0.0,1.0
Female,85.0,90.0,1990,1991,0.0,0.0,0.0,1.0
Female,85.0,90.0,1991,1992,0.0,0.0,0.0,1.0
Female,85.0,90.0,1992,1993,0.0,0.0,0.0,1.0
Female,85.0,90.0,1993,1994,0.0,0.0,0.0,1.0
Female,85.0,90.0,1994,1995,0.0,0.0,0.0,1.0
Female,85.0,90.0,1995,1996,0.0,0.0,0.0,1.0
Female,85.0,90.0,1996,1997,0.0,0.0,0.0,1.0
Female,85.0,90.0,1997,1998,0.0,0.0,0.0,1.0
Female,85.0,90.0,1998,1999,0.0,0.0,0.0,1.0
Female,85.0,90.0,1999,2000,0.0,0.0,0.0,1.0
Female,85.0,90.0,2000,2001,0.0,0.0,0.0,1.0
Female,85.0,90.0,2001,2002,0.0,0.0,0.0,1.0
Female,85.0,90.0,2002,2003,0.0,0.0,0.0,1.0
Female,85.0,90.0,2003,2004,0.0,0.0,0.0,1.0
Female,85.0,90.0,2004,2005,0.0,0.0,0.0,1.0
Female,85.0,90.0,2005,2006,0.0,0.0,0.0,1.0
Female,85.0,90.0,2006,2007,0.0,0.0,0.0,1.0
Female,85.0,90.0,2007,2008,0.0,0.0,0.0,1.0
Female,85.0,90.0,2008,2009,0.0,0.0,0.0,1.0
Female,85.0,90.0,2009,2010,0.0,0.0,0.0,1.0
Female,85.0,90.0,2010,2011,0.0,0.0,0.0,1.0
Female,85.0,90.0,2011,2012,0.0,0.0,0.0,1.0
Female,85.0,90.0,2012,2013,0.0,0.0,0.0,1.0
Female,85.0,90.0,2013,2014,0.0,0.0,0.0,1.0
Female,85.0,90.0,2014,2015,0.0,0.0,0.0,1.0
Female,85.0,90.0,2015,2016,0.0,0.0,0.0,1.0
Female,85.0,90.0,2016,2017,0.0,0.0,0.0,1.0
Female,85.0,90.0,2017,2018,0.0,0.0,0.0,1.0
Female,85.0,90.0,2018,2019,0.0,0.0,0.0,1.0
Female,85.0,90.0,2019,2020,0.0,0.0,0.0,1.0
Female,90.0,95.0,1990,1991,0.0,0.0,0.0,1.0
Female,90.0,95.0,1991,1992,0.0,0.0,0.0,1.0
Female,90.0,95.0,1992,1993,0.0,0.0,0.0,1.0
Female,90.0,95.0,1993,1994,0.0,0.0,0.0,1.0
Female,90.0,95.0,1994,1995,0.0,0.0,0.0,1.0
Female,90.0,95.0,1995,1996,0.0,0.0,0.0,1.0
Female,90.0,95.0,1996,1997,0.0,0.0,0.0,1.0
Female,90.0,95.0,1997,1998,0.0,0.0,0.0,1.0
Female,90.0,95.0,1998,1999,0.0,0.0,0.0,1.0
Female,90.0,95.0,1999,2000,0.0,0.0,0.0,1.0
Female,90.0,95.0,2000,2001,0.0,0.0,0.0,1.0
Female,90.0,95.0,2001,2002,0.0,0.0,0.0,1.0
Female,90.0,95.0,2002,2003,0.0,0.0,0.0,1.0
Female,90.0,95.0,2003,2004,0.0,0.0,0.0,1.0
Female,90.0,95.0,2004,2005,0.0,0.0,0.0,1.0
Female,90.0,95.0,2005,2006,0.0,0.0,0.0,1.0
Female,90.0,95.0,2006,2007,0.0,0.0,0.0,1.0
Female,90.0,95.0,2007,2008,0.0,0.0,0.0,1.0
Female,90.0,95.0,2008,2009,0.0,0.0,0.0,1.0
Female,90.0,95.0,2009,2010,0.0,0.0,0.0,1.0
Female,90.0,95.0,2010,2011,0.0,0.0,0.0,1.0
Female,90.0,95.0,2011,2012,0.0,0.0,0.0,1.0
Female,90.0,95.0,2012,2013,0.0,0.0,0.0,1.0
Female,90.0,95.0,2013,2014,0.0,0.0,0.0,1.0
Female,90.0,95.0,2014,2015,0.0,0.0,0.0,1.0
Female,90.0,95.0,2015,2016,0.0,0.0,0.0,1.0
Female,90.0,95.0,2016,2017,0.0,0.0,0.0,1.0
Female,90.0,95.0,2017,2018,0.0,0.0,0.0,1.0
Female,90.0,95.0,2018,2019,0.0,0.0,0.0,1.0
Female,90.0,95.0,2019,2020,0.0,0.0,0.0,1.0
Female,95.0,125.0,1990,1991,0.0,0.0,0.0,1.0
Female,95.0,125.0,1991,1992,0.0,0.0,0.0,1.0
Female,95.0,125.0,1992,1993,0.0,0.0,0.0,1.0
Female,95.0,125.0,1993,1994,0.0,0.0,0.0,1.0
Female,95.0,125.0,1994,1995,0.0,0.0,0.0,1.0
Female,95.0,125.0,1995,1996,0.0,0.0,0.0,1.0
Female,95.0,125.0,1996,1997,0.0,0.0,0.0,1.0
Female,95.0,125.0,1997,1998,0.0,0.0,0.0,1.0
Female,95.0,125.0,1998,1999,0.0,0.0,0.0,1.0
Female,95.0,125.0,1999,2000,0.0,0.0,0.0,1.0
Female,95.0,125.0,2000,2001,0.0,0.0,0.0,1.0
Female,95.0,125.0,2001,2002,0.0,0.0,0.0,1.0
Female,95.0,125.0,2002,2003,0.0,0.0,0.0,1.0
Female,95.0,125.0,2003,2004,0.0,0.0,0.0,1.0
Female,95.0,125.0,2004,2005,0.0,0.0,0.0,1.0
Female,95.0,125.0,2005,2006,0.0,0.0,0.0,1.0
Female,95.0,125.0,2006,2007,0.0,0.0,0.0,1.0
Female,95.0,125.0,2007,2008,0.0,0.0,0.0,1.0
Female,95.0,125.0,2008,2009,0.0,0.0,0.0,1.0
Female,95.0,125.0,2009,2010,0.0,0.0,0.0,1.0
Female,95.0,125.0,2010,2011,0.0,0.0,0.0,1.0
Female,95.0,125.0,2011,2012,0.0,0.0,0.0,1.0
Female,95.0,125.0,2012,2013,0.0,0.0,0.0,1.0
Female,95.0,125.0,2013,2014,0.0,0.0,0.0,1.0
Female,95.0,125.0,2014,2015,0.0,0.0,0.0,1.0
Female,95.0,125.0,2015,2016,0.0,0.0,0.0,1.0
Female,95.0,125.0,2016,2017,0.0,0.0,0.0,1.0
Female,95.0,125.0,2017,2018,0.0,0.0,0.0,1.0
Female,95.0,125.0,2018,2019,0.0,0.0,0.0,1.0
Female,95.0,125.0,2019,2020,0.0,0.0,0.0,1.0
Male,0.0,0.01917808,1990,1991,0.05299334222210561,0.11320011937971017,0.20894944079274985,0.6248570976054344
Male,0.0,0.01917808,1991,1992,0.05310380608371555,0.11342102180886694,0.20914761651663738,0.6243275555907801
Male,0.0,0.01917808,1992,1993,0.05317637732813859,0.11361872943159464,0.2093481143419278,0.623856778898339
Male,0.0,0.01917808,1993,1994,0.05321770495533065,0.11377602994814721,0.20954222213015128,0.6234640429663709
Male,0.0,0.01917808,1994,1995,0.05323486604523637,0.11387490074913606,0.20972110600377467,0.6231691272018529
Male,0.0,0.01917808,1995,1996,0.053235374951697445,0.11389653992991117,0.2098758191234958,0.6229922659948957
Male,0.0,0.01917808,1996,1997,0.053185062915142634,0.11378489332814225,0.20973932684280902,0.6232907169139059
Male,0.0,0.01917808,1997,1998,0.05305811563593215,0.11367043332929393,0.2096117444647805,0.6236597065699935
Male,0.0,0.01917808,1998,1999,0.05287832208465963,0.11354258692347194,0.20949707811959184,0.6240820128722765
Male,0.0,0.01917808,1999,2000,0.05266760934883141,0.11339338772629111,0.20940011142383294,0.6245388915010446
Male,0.0,0.01917808,2000,2001,0.05244606373836393,0.11321747972295569,0.2093263990957411,0.6250100574429392
Male,0.0,0.01917808,2001,2002,0.05156765088502021,0.1128009463013429,0.20988733008515228,0.6257440727284846
Male,0.0,0.01917808,2002,2003,0.050604503643193646,0.11232846738149661,0.21050057992824178,0.6265664490470679
Male,0.0,0.01917808,2003,2004,0.04959573223506704,0.11182919685155591,0.21114709375705662,0.6274279771563204
Male,0.0,0.01917808,2004,2005,0.048571351184332354,0.11132273554908755,0.21181047180460502,0.628295441461975
Male,0.0,0.01917808,2005,2006,0.04755224743812385,0.11081911529182303,0.21247698978520013,0.629151647484853
Male,0.0,0.01917808,2006,2007,0.04676974969906209,0.11046451554033745,0.213287594889976,0.6294781398706244
Male,0.0,0.01917808,2007,2008,0.04592715434024895,0.11007553789059864,0.21414392926645195,0.6298533785027004
Male,0.0,0.01917808,2008,2009,0.0450695071244751,0.10967025890413648,0.21500246959618913,0.6302577643751994
Male,0.0,0.01917808,2009,2010,0.0442366875824277,0.10926263619666671,0.21582210622878725,0.6306785699921182
Male,0.0,0.01917808,2010,2011,0.043463361277372076,0.10886248448408656,0.21656418953450424,0.6311099647040371
Male,0.0,0.01917808,2011,2012,0.04284156927358419,0.10847111707742527,0.21709695863202216,0.6315903550169684
Male,0.0,0.01917808,2012,2013,0.042272702919522245,0.10808314963722825,0.21756507702447794,0.6320790704187715
Male,0.0,0.01917808,2013,2014,0.04174734142249583,0.1077046450996366,0.21798932421111106,0.6325586892667565
Male,0.0,0.01917808,2014,2015,0.04124236994665747,0.10733316140394782,0.21840108950518677,0.6330233791442079
Male,0.0,0.01917808,2015,2016,0.040720900291559906,0.10695768970666092,0.2188424326412583,0.633478977360521
Male,0.0,0.01917808,2016,2017,0.04036331386427347,0.10665855782774784,0.21912553356310122,0.6338525947448774
Male,0.0,0.01917808,2017,2018,0.03999871416182714,0.10635275458311166,0.21939045343046565,0.6342580778245955
Male,0.0,0.01917808,2018,2019,0.04007053021229246,0.10642042421212064,0.2191643051226281,0.6343447404529589
Male,0.0,0.01917808,2019,2020,0.04015934027627473,0.10640978525129843,0.218904077793458,0.6345267966789688
Male,0.01917808,0.07671233,1990,1991,0.04954076791005818,0.11079135375153472,0.2090362259008884,0.6306316524375186
Male,0.01917808,0.07671233,1991,1992,0.04946282109720439,0.11095598387199346,0.20933886065346125,0.6302423343773409
Male,0.01917808,0.07671233,1992,1993,0.049383736952862176,0.11108453028056127,0.2096373972022089,0.6298943355643676
Male,0.01917808,0.07671233,1993,1994,0.04929460037897377,0.11116935954794435,0.2099262736327969,0.629609766440285
Male,0.01917808,0.07671233,1994,1995,0.049191552649848466,0.11120221369810306,0.2101994858709479,0.6294067477811006
Male,0.01917808,0.07671233,1995,1996,0.049075798234241456,0.11117422922100029,0.21045059243967115,0.6292993801050871
Male,0.01917808,0.07671233,1996,1997,0.04912477762621108,0.11124781614181486,0.21076244109048647,0.6288649651414877
Male,0.01917808,0.07671233,1997,1998,0.04908889178095881,0.11130123563540892,0.21108931322079338,0.6285205593628389
Male,0.01917808,0.07671233,1998,1999,0.0490017204046907,0.11133795905850187,0.21143283465753962,0.6282274858792678
Male,0.01917808,0.07671233,1999,2000,0.0488913282922824,0.11136144619522163,0.21179544416610543,0.6279517813463906
Male,0.01917808,0.07671233,2000,2001,0.04878028894957498,0.11137515398331407,0.21218039566515426,0.6276641614019567
Male,0.01917808,0.07671233,2001,2002,0.04852256462534472,0.11115096162308956,0.2122207592983986,0.6281057144531671
Male,0.01917808,0.07671233,2002,2003,0.04816455453071493,0.11087364358968604,0.21230941348637947,0.6286523883932196
Male,0.01917808,0.07671233,2003,2004,0.047742164749841824,0.11056041654982939,0.21243479428832607,0.6292626244120028
